date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
2022-09-22,594174445.4108284,1177759028.603812,1.0,575252.4874756145,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-21,745391082.6989607,1125085082.5108,1.0,809334.3057084756,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-20,563611198.0729363,1170639025.802538,1.0,491143.1276863293,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-19,636885232.2649759,1190050054.225276,1.0,585030.8474344205,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-18,377728943.1413143,1142656155.559692,1.0,403949.23452357773,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-17,327839730.2340349,1159615894.201834,1.0,274334.9852094005,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-16,645146583.8908836,1150826323.721435,1.0,524487.2682599882,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-15,985989534.1818957,1153802778.361716,1.0,868318.8316340066,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-14,879833970.1846898,1192886173.641721,1.0,633267.546589596,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-13,1191007656.5697038,1189906685.99229,1.0,1026697.4475645784,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-12,721437680.1503835,1267842713.016188,1.0,586777.4306512761,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-11,474012334.7943984,1304052983.57522,1.0,376975.5673443432,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-10,580317850.3880757,1328494905.709179,1.0,432560.4104843429,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-09,709708430.4726669,1302336965.491253,1.0,617771.3735876333,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-08,701810570.5617763,1234554686.387575,1.0,655147.0848779219,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-07,943100150.5148664,1219520836.329021,1.0,778098.0861458426,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-06,963911235.8583363,1235202916.836445,1.0,820380.7484567394,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-05,546118821.3554844,1273399262.967323,1.0,439072.05640895135,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-04,421492006.8410534,1274030557.51433,1.0,334834.9644914877,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-03,417316401.4940802,1294267706.525217,1.0,388318.85831718944,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-02,862475151.0097744,1309598540.501465,1.0,856765.201608114,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-09-01,764596709.3765478,1311136144.484833,1.0,634656.7335678888,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-31,1022612005.3636396,1282127729.972156,1.0,834216.6694890474,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-30,921784489.3804376,1328717687.493533,1.0,716469.4755129849,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-29,805097305.7859485,1282360658.082484,1.0,558027.1369311754,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-28,735191059.1439564,1183039085.292922,1.0,479795.4456312807,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-27,695616255.2198292,1225672771.907833,1.0,530921.702192644,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-26,935515190.1097631,1205350235.657002,1.0,953966.4066577376,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-25,540331010.2240179,1260641705.815377,1.0,430244.4891109568,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-24,722609025.7128983,1234014317.706869,1.0,553372.937698792,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-23,1105034283.4488552,1251479567.673651,1.0,838441.4069822947,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-22,786413706.598098,1212300895.160628,1.0,669252.7919292119,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-21,766982767.1006558,1241700431.564674,1.0,623103.8657915954,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-20,959296145.6125423,1240396375.306386,1.0,658680.1741416559,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-19,1299850446.0595088,1256536778.943062,1.0,944263.5082486371,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-18,638557806.1795138,1316273961.396033,1.0,465492.8358595112,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-17,1011472145.6690296,1303335059.583596,1.0,770286.2687550726,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-16,739065946.419577,1308473067.249514,1.0,578335.4403876849,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-15,1079995098.9668245,1330199965.168283,1.0,840395.0255348944,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-14,666186064.7638506,1335071587.694555,1.0,520884.14301149856,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-13,825466807.9891605,1359967220.720861,1.0,452301.7342395627,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-12,750579165.6959839,1402722257.689914,1.0,524958.4811223228,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-11,1243390640.4619906,1473842798.773607,1.0,802000.488021543,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-10,1085998186.187532,1512112410.684243,1.0,854243.4129812896,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-09,889843536.7487037,1445857009.337453,1.0,583083.1012281255,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-08,885039155.2028869,1460355347.19139,1.0,639738.6075863707,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-07,430167065.0213359,1502204569.7166,1.0,321569.03231642005,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-06,422337978.38937753,1499677575.95378,1.0,316729.4616915164,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-05,870059633.4638182,1534003827.705555,1.0,684042.0638785613,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-04,711036369.1868284,1474776169.852112,1.0,566538.7177865318,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-03,732901071.8327155,1460064401.12745,1.0,562461.1721285264,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-02,1126229577.233517,1458114270.570745,1.0,888943.1356585694,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-08-01,869946966.974922,1519051859.860317,1.0,614552.7883910444,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-31,611804255.5219945,1526638068.95466,1.0,481723.4400149484,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-30,694580603.1321288,1532660766.401024,1.0,549170.3784047076,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-29,1055375647.9249116,1541487991.6597,1.0,846690.0673379619,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-28,1360904154.3439689,1556785973.214842,1.0,1065393.3074887132,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-27,1157262256.3919628,1552358096.212076,1.0,906983.199683936,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-26,921453993.7927704,1493250926.082924,1.0,653776.0146574125,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-25,972860741.968092,1416126775.313976,1.0,759540.8850296504,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-24,701821327.2556679,1457591173.642809,1.0,551522.3439929788,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-23,669277508.4978573,1441357062.670447,1.0,524350.2969740033,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-22,806460218.0327787,1378804373.957856,1.0,575433.265888512,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-21,995569965.6070768,1294712278.575284,1.0,771179.1792319472,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-20,1224824351.4853072,1288481767.298809,1.0,1067483.6997278607,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-19,1383582882.5806637,1278871153.610947,1.0,1214173.558768443,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-18,1237073198.2451465,1303116743.603955,1.0,1085152.292196378,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-17,822938468.0463997,1226244432.218689,1.0,741606.4160618276,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-16,833807183.599474,1193979860.135626,1.0,803648.8748361793,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-15,956460285.4649879,1150625414.463199,1.0,837659.8480043686,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-14,736783589.829023,1158998268.888109,1.0,664276.8109501777,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-13,827730323.4710971,1096879016.500101,1.0,799127.2499795373,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-12,687011191.1467588,1085850739.034473,1.0,497000.5495071816,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-11,644042612.5960331,1115050738.93564,1.0,580530.7489567391,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-10,577178201.6701481,1139745093.709604,1.0,398959.2643275976,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-09,437598438.2224532,1170446511.826144,1.0,370734.7839160731,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-08,928748906.763624,1152985104.908454,1.0,825859.6666059595,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-07,711490457.0891094,1174730460.622391,1.0,519194.7776852463,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-06,877050031.265288,1155125683.870261,1.0,854014.2612197588,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-05,876399216.623459,1118337829.105399,1.0,793545.8363306315,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-04,659057943.1719738,1157542884.383004,1.0,601418.0743172866,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-03,420974969.71839935,1107904686.997719,1.0,384485.1282796671,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-02,451028683.0571655,1092978186.255635,1.0,354269.0861518425,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-07-01,1008550446.490505,1081483552.605752,1.0,919017.9741329827,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-30,841921565.3920105,1072834081.443985,1.0,751191.8799625104,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-29,737372491.5720203,1067030305.852837,1.0,668518.4799569412,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-28,573601791.4901572,1056763307.164156,1.0,620722.4252235636,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-27,470173272.278721,1085966627.772853,1.0,412821.7504771665,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-26,480232299.76384926,1112077882.403452,1.0,566383.487922061,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-25,449013184.1714076,1136483625.292549,1.0,484521.0220501885,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-24,718565044.7796355,1132820101.95973,1.0,745969.1027834088,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-23,662057680.5379578,1081256197.541028,1.0,756913.2512618857,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-22,694732108.172237,1025280699.006925,1.0,836872.1277606547,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-21,734298999.8408731,1032284542.525339,1.0,890864.1719941597,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-20,943793913.5100616,1017954538.042405,1.0,1185337.5931996412,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-19,1055128917.4373873,992210659.6725901,1.0,1289367.930016616,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-18,1326434971.2638216,951100613.2801969,1.0,1378120.3048100327,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-17,977457843.3717256,980875298.345734,1.0,1033961.6508866329,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-16,1218234973.4714713,980208684.23207,1.0,1335249.0740340198,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-15,2308355386.7539816,1008266248.927278,1.0,2490777.4899418843,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-14,2043967173.0259843,938378125.954034,1.0,1911226.0060308117,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-13,2790047943.8350387,926994782.8536631,1.0,2508700.897290804,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-12,1137311258.816498,957420427.367208,1.0,951528.9668015827,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-11,965498128.8298006,956088649.532237,1.0,801286.1413812216,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-10,897669388.894442,1006092608.997918,1.0,711444.8207073928,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-09,439470540.9001163,1043564513.563575,1.0,360295.748275214,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-08,794558801.558313,1048492825.123569,1.0,640256.5725362028,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-07,1056603657.0719498,1028798330.66342,1.0,956470.4879820669,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-06,646047712.4839207,1017485027.927447,1.0,537838.3043739775,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-05,469585482.6638713,989193743.564814,1.0,335241.2408625624,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-04,473507853.4953397,983442883.895884,1.0,351252.070165574,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-03,602705905.2837498,996773235.844171,1.0,500530.9164521891,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-02,808486439.8091103,1020817631.898006,1.0,621957.5310017584,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-06-01,851710786.883953,957355915.71978,1.0,679679.5507739693,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-31,804154413.5730045,1008486608.868371,1.0,609228.4191592205,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-30,976699040.003388,1039519461.532533,1.0,820710.3978978749,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-29,383445955.5594863,981318446.076975,1.0,300377.6844858096,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-28,709123721.1929579,970701975.2255939,1.0,562046.6946638061,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-27,1219453600.4171753,919439799.4874941,1.0,1005635.4398949838,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-26,1616083238.1985247,927834845.7280579,1.0,1401601.7369552264,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-25,831235084.5523615,885121518.8311609,1.0,673666.0321610649,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-24,666704558.4519057,905199781.750447,1.0,604389.9673865373,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-23,946162220.3011872,892541162.6462979,1.0,864079.4887686218,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-22,494386883.245131,910869707.9375781,1.0,468451.62552143505,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-21,428314175.8866462,869813298.7193379,1.0,299049.59056558047,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-20,943603541.4976952,847598867.4569261,1.0,752455.2412201987,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-19,1151096948.6401403,813328903.785483,1.0,946217.5183692136,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-18,1002278536.633568,707183912.195277,1.0,814701.890329545,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-17,768543789.1711642,777731519.299654,1.0,721556.3458439984,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-16,1349610409.5677469,737596164.637849,1.0,1364897.8366055696,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-15,675481630.8721141,749999926.466829,1.0,621376.8009648535,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-14,926069708.2833226,704462204.992691,1.0,738698.1051758842,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-13,1604816423.3895164,671332499.736095,1.0,1446432.4785407905,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-12,3315069090.836765,601663592.039866,1.0,2886411.2980218404,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-11,3278530540.082095,547694447.043823,1.0,3509087.6147744977,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-10,1992127782.0108688,691749810.510393,1.0,1775985.4938993957,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-09,2343975970.480957,687505829.633557,1.0,1971534.7202038,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-08,1283411720.560494,719460788.7323489,1.0,959507.0089333024,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-07,729663480.3154417,746532542.353637,1.0,604593.3734421341,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-06,1543779630.8536384,774732414.745384,1.0,1400126.7375717247,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-05,1340216532.896855,783858715.720728,1.0,1106494.8702667337,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-04,1150823085.4041765,864023549.573879,1.0,828267.3334852554,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-03,1014702817.199821,755839223.868144,1.0,615952.171569797,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-02,910972282.9746381,804954716.2042991,1.0,710699.9759114067,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-05-01,897201757.6763047,787850142.5107181,1.0,714366.9681712696,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-30,998477844.356948,748478461.234231,1.0,916041.1618959872,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-29,931514451.6028957,772282308.287986,1.0,847663.5260313869,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-28,1000999869.0811416,822613871.361102,1.0,873482.7405244423,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-27,806545630.4431844,794614489.387972,1.0,658678.791042004,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-26,930819571.862115,760046508.291187,1.0,752191.5032860464,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-25,966739830.1645501,815944429.478325,1.0,814103.5146306106,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-24,402845182.6516792,790686464.39258,1.0,302975.5124161276,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-23,326794962.101877,784144211.208624,1.0,321874.7929948517,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-22,697925606.703877,799387058.1195129,1.0,579480.6669620568,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-21,894012604.8418537,832211032.804139,1.0,769354.2070017904,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-20,817964446.7884464,887091115.583413,1.0,658763.0489150968,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-19,694664325.9337986,901821580.653884,1.0,481327.317495633,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-18,864890543.7978873,883251579.553048,1.0,734247.4723558696,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-17,665680810.595117,844506933.181603,1.0,608824.1700436878,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-16,274467245.6591157,884856379.977228,1.0,269397.00517323066,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-15,616593875.8665853,882059040.656811,1.0,489715.9143783949,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-14,842148086.1093843,858950540.339953,1.0,614457.1777067384,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-13,999532419.722244,911856470.1289022,1.0,770988.492718947,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-12,1431297584.7216833,842419635.4276489,1.0,1003967.3474619729,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-11,1804874918.8458736,812283748.7099539,1.0,1354487.7982363256,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2022-04-10,528928844.42505425,902161717.3636708,1.0,420593.66763760115,1.0,1.0,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
