id,date,volumeETH,volumeUSD,volumeUSDUntracked,feesUSD,txCount,totalValueLockedUSD
19025,1643760000,574680.5667872854546813277299485129,1561146303.189452154309113638271238,0,2115360.319815419740030949805808163,11187702,3637444730.577525989304934225136975
19024,1643673600,600973.8575277836363107356527341919,1658395593.901868232772398981527559,0,2099977.079345199151002095407549368,11160602,3668741061.403241260555192891311703
19023,1643587200,563483.654853350017125361704607994,1457029978.876117724452788664398629,0,1818473.912585679346062822138115123,11135709,3538939570.944292189110795436415505
19022,1643500800,426252.3137768463484843084017046923,1105994426.975426621781185250762827,0,1469875.407457930552500933082559912,11108842,3442156729.24298853392741831483188
19021,1643414400,536790.7380770814954357475180116758,1376795274.021332268856956979023103,0,1615202.531153754625406694283381742,11084199,3449351083.21338418706659269406023
19020,1643328000,927054.3304470343056457724917280488,2267091221.010140786027136993607273,0,2293999.251679213024215606038191717,11057622,3373297192.367808023152361382440097
19019,1643241600,887251.3351074123691975041907184655,2145414017.003512404675111413123617,0,2642424.615245957126990087360534644,11029430,3176664576.995895524889084855446221
19018,1643155200,1073705.253587996726876506482842771,2723324749.495924957444922886296256,0,3341689.633630737791558055447428165,10995472,3147400853.00668963145872438487874
19017,1643068800,707237.7276070136473486362960164129,1716809559.464690224518691626913629,0,2428196.514617496722104961436818248,10957168,3184764754.364019564294336225552631
19016,1642982400,1434617.927743758719920633383226702,3345904606.288967663297326466725894,0,3949996.923535437016725920776512892,10920134,3081675871.614611870836385571196711
19015,1642896000,972403.0165070968199725844675982207,2384552039.157050721013131727492094,0,2456304.040253429102210208801530093,10874636,3157743468.735274566174979516196283
19014,1642809600,1243944.516955148543929903879595184,3056645601.468411635916902187964213,0,4499372.153034795204879275772828307,10841434,3026305663.042540507785842726527223
19013,1642723200,1642592.866211413156744897890420341,4540287813.300687342441544394866741,0,6363544.998363026920983902865434508,10788342,3181987198.640719001250213037410685
19012,1642636800,630458.342478464364150539251778407,1982967604.962568268227261561049064,0,3247498.735718505586861490841679535,10733292,3644937934.677151455289918151573177
19011,1642550400,556861.6263868062999254338636743351,1735001344.327024405115718108566967,0,2821268.616448190083884925599349765,10690095,3716605888.154831596639420079412506
19010,1642464000,546445.672763201893894207619563098,1721524447.582898421096540995353331,0,2869219.609583813412221797357176281,10653880,3750379569.307682782594260724941736
19009,1642377600,497215.2914177696219505901441860906,1616687274.873573846790458860450587,0,3052423.358346489639048716824837599,10619353,3607799100.473407138568318868420275
19008,1642291200,323127.1936426310737632887784810305,1076438929.419155680821855803204859,0,2271396.829513208408796047076622047,10582291,3716169034.940880009999040430405079
19007,1642204800,306026.1789372034923622969561804049,1017721094.538265950364464808200175,0,1822789.047517211432182066550652734,10554337,3688603039.411695426355782869945012
19006,1642118400,429796.3424291145228333912259723392,1405116806.708210328954037746742729,0,2545360.58771970734178058647587207,10527784,3642185410.179913390262082866483603
19005,1642032000,563541.6519649264767819117008919999,1872300262.133399284343907004931311,0,3234260.831453371130095170606855174,10500267,3573418954.403980786176123386526428
19004,1641945600,484966.2760312493289128515863893242,1605931448.364464296607389906944798,0,3650152.551986209613775380744234494,10466897,3648165729.504492290692285378535873
19003,1641859200,512834.9559591343542661966759815296,1618152534.861802813660679809568307,0,3507656.186571050196051487707072842,10428680,3663903396.198682801827832790351676
19002,1641772800,803082.4714916192196339023312079923,2454644228.292877355640956462164108,0,5192464.849355856436770198118301971,10390511,3491309183.825921661726405819207739
19001,1641686400,368334.5224040517546752356792886815,1154072874.459527015009589699601041,0,1934834.810919334545607514723245727,10339288,3532658472.291515895674458882780738
19000,1641600000,633007.327692292638892497859706749,1975162962.462613710715646438379317,0,2890366.879016935717757264241959048,10315135,3481344667.096107982497158249372293
18999,1641513600,741381.2874637727972833915980226663,2382394854.433015443605191690347402,0,4182702.439087426283410328612463681,10281526,3462872717.266874968980810953324855
18998,1641427200,559043.7810094737316207040289725079,1912714296.484637208223735216662057,0,3709323.175805127955170087787586103,10241452,3748261180.386931705353957794969093
18997,1641340800,579626.9712434435262824614721594783,2133143554.968673488056342956853676,0,4140506.417774944365490515828999948,10202792,3764774702.461838548998381920603379
18996,1641254400,414278.0890518469563537650919624854,1575673189.187971722988989728224729,0,2804958.699881542900444895826938341,10162778,3953220820.708300148976888168905502
18995,1641168000,327988.7383719450407069808741281574,1242000974.817974665621169672025529,0,2619332.717633707158382363100472342,10129460,3959834745.484755789874340557720602
18994,1641081600,275219.9741120902534059212956404814,1039215457.850639963571940992472142,0,2110536.210061948559399425046704749,10091622,3994033119.527499351512747182548328
18993,1640995200,279493.6227377514237936650252095091,1041508731.660533003319077011203217,0,2058656.882925400627742016802549044,10055860,3876484938.196888877339364626886536
18992,1640908800,362198.258867029716551281935129958,1353015182.247406639592913903687216,0,2685119.853683751997411333072923592,10022528,3768469858.989382045742667019001624
18991,1640822400,347522.3715064895287724885718660784,1285232461.607562319815773820403283,0,2577192.81350040289821595937814914,9982505,3782861398.644473199744494907329198
18990,1640736000,391536.598898362622488242219884542,1473702764.301368199602550015757063,0,3301020.365351062286545704955051151,9945276,3713437156.782866833278920024885645
18989,1640649600,567155.6777639590543595158187279016,2206626731.353971024098677008231623,0,3840088.321885544188243748963966631,9890763,3828359117.482271656213278214221253
18988,1640563200,281781.6156911967503168558946195748,1149443997.817368356248004412857545,0,2450042.749307662522398943862965883,9847213,4017968896.929672083573209387051853
18987,1640476800,298349.0766484855600468684275834204,1210522802.540249464133953395319454,0,2496973.245456026867029943902284645,9807050,4043420502.43917783858844446359781
18986,1640390400,363721.0905304650930396848763431418,1479656517.482746287751811764240798,0,4954691.206733399590801997235054312,9759132,4022873113.682555249725148480774583
18985,1640304000,338714.5724185684999951498059947746,1384889815.713196351387548319468438,0,2703471.138991852843538177492924046,9674651,3940337982.451059299913427143155941
18984,1640217600,443191.9025401783127246639649729981,1772123786.842933432151265134879798,0,3477514.039557677334917618788292932,9629048,4039891558.169840875480060098038444
18983,1640131200,343785.7916712689656783016184856418,1378996014.953870982312523640402396,0,2482988.207130969209205019854367134,9591299,3968527783.531671405121956051594664
18982,1640044800,411496.0275011189776857973819927763,1644961332.935825400187399749118619,0,2617298.385246867098235125151193329,9558531,3970904283.355671706458777924300589
18981,1639958400,571609.2705188352895211182883269478,2204529427.001595227028845740552366,0,3265034.441708452238135278939691685,9524007,3913638802.572915969953936781134161
18980,1639872000,435658.6733521976899134213732521435,1720125157.880354910226305432708205,0,2643658.89595668101777947978950535,9488102,3886031138.97419795211031414700239
18979,1639785600,494549.0615672923556664707531367524,1929528952.33304336549836448226973,0,2755631.858952363134900123912860009,9456364,3871938537.770682783984524458289115
18978,1639699200,705452.7417465673434910353833442132,2727676110.791323013058158297005244,0,3707992.608032931633828496422462624,9423939,3769942577.283817456092014914809901
18977,1639612800,507043.7225595856722028632313839667,2047842227.177699709301134249261868,0,3297151.822665925001629305055871396,9388037,3791374080.233125812944606606779001
18976,1639526400,868661.3475181003969316614379969624,3359778877.612930412018490465373243,0,4341134.243520579812587478009338352,9351879,3802924603.006861437903652369681505
18975,1639440000,554388.111076017174970763855760306,2104933019.543035124819786260947052,0,2875082.355068248706831924217415838,9311652,3681852804.896461691930280457831092
18974,1639353600,676843.0866284388391909705327313183,2636225096.717189593231716768616981,0,3966498.1340691713876906797872998,9272534,3732982419.985134341326325085072624
18973,1639267200,359545.5423680992871569372990790501,1465960336.187347755381967974249765,0,2271330.028018377835558160117514392,9229269,3979899398.493810706685941573519941
18972,1639180800,574017.8524536157275132569092490421,2296917435.887467513990967088039823,0,3857678.455529853573668301590207557,9193395,3920021304.05025939838012542832292
18971,1639094400,858148.3026282098904752980064150249,3495509521.720649806315940217061716,0,4949598.56033730932963110705705715,9147278,3792611156.813286713874929067940225
18970,1639008000,720256.5242489866724064271914854408,3067112588.55244793229391399248917,0,4468508.009939693260423200103871459,9102208,3890762771.439714365602312125085604
18969,1638921600,487130.8835663924931663866914603591,2119655286.217401533262370043708462,0,3506207.907698786281818483042421127,9056744,4055200556.44636328500717320376523
18968,1638835200,487064.1819100475640722604604073057,2117668528.425193088567823896376345,0,3539340.788336899084345307710800516,9016052,3973780935.067266805227142827119093
18967,1638748800,942857.9607253596812549750802809293,3875281717.666474233803105104980232,0,5553350.968627313990097703737561688,8970728,3970032070.905223766821221709059014
18966,1638662400,711256.3918043737388193131012101877,2949676242.25340909494482710283361,0,4315245.487138030189317938581447641,8918104,3803166333.53145503464158547874128
18965,1638576000,1209597.924031485052977062122094591,4813797797.276713993409562278806028,0,7791048.950407034153473815655357755,8874453,3817039560.579679202195084889861366
18964,1638489600,753826.6379876613694154927046002487,3297857192.396502773409539391970119,0,5104069.310273204757480245185081532,8818988,3909866815.84484699082691372190276
18963,1638403200,581118.4729047784162907186547721977,2635076084.48018766266227920684271,0,4527430.356149782267328873888614645,8770835,3968476051.837435518889679853601195
18962,1638316800,541838.6183654245900148562433859738,2536635923.260351533198353649963721,0,4767913.969248327233413314481634108,8725438,3970163415.128800264023315186096667
18961,1638230400,747082.4774497134870692897208335642,3403914432.741245652967557901219014,0,5209268.698575288122954850371431104,8684971,3939445010.233269933167020760247059
18960,1638144000,458325.2897317082624755332398166347,1999031716.807642147740517819257379,0,3738087.33197281203291910200919351,8639463,3959170321.849381000352280070387534
18959,1638057600,504193.6372185748832776111113618506,2064898610.541319951838678575741448,0,4108610.788232035333995026228185589,8595454,3792055360.338448921182942385746022
18958,1637971200,418116.1880921554741522363547413814,1720268647.615379318896391835002085,0,4496055.939100439730357157553636013,8546598,3804034717.452748560036848735791647
18957,1637884800,873028.6996027987084792710243873602,3633652945.643828478121436797666219,0,6048989.552413949567144989038448321,8489578,3617995329.232405506970257162305657
18956,1637798400,480688.3039272865632611604349899144,2119298972.320872244061283661117028,0,4753741.194375879811623547550114601,8426320,4052042524.641209096177711090501604
18955,1637712000,529141.5473993980116278803984491677,2257674115.733594735330070678394723,0,4231656.827433692634434259449878674,8368989,3913852647.468207272017137095086763
18954,1637625600,537958.6926490276488904240591891601,2269186749.527599280955393962948068,0,3903383.047632844426153846495372372,8317963,3887663683.452084727490084002956187
18953,1637539200,617168.9176334001855178808155480777,2577537192.202670844192800951184131,0,4042821.628564754426332005068960838,8274246,3723596588.902015494851504634347773
18952,1637452800,364728.9277577387750733711397119928,1588501274.884295840618894136760839,0,3222066.913892197180843638696527665,8228381,3852810016.427344063458225586047855
18951,1637366400,357299.9557119816695087855132031205,1541030559.712425725540602357993828,0,3284213.964477353931160780909997197,8182193,3939698558.525155073947322684352877
18950,1637280000,487965.7783100328758973988987029897,2022173955.705746125083523321253808,0,3301514.61715050169262459365776306,8133679,3832098426.317740496378520304447971
18949,1637193600,679023.9889674670291433841592182636,2805510858.934541549894237134570846,0,4146399.971217661893322152016823132,8088140,3595807965.341546605613205458960675
18948,1637107200,527052.4041500304548798068156542717,2207606322.205720448357202947143884,0,3321733.065709266363252672670346292,8039372,3752370690.757020715605862699148248
18947,1637020800,695721.036545374073108314963107524,3004225395.055000449008777502576131,0,4716845.100428397603617526949271005,7996770,3593257210.034243909417462603127499
18946,1636934400,363005.8002821623023708381041059777,1690929970.231289066957311716247017,0,3734727.605247370386062264598521908,7951505,3760184511.642187063189356606418078
18945,1636848000,282388.1371720828553751870857810943,1297632619.265954692440602654803535,0,2168656.357152460654237517321605715,7909735,3795279151.537535313048428817560744
18944,1636761600,244700.0503897346089705966657410618,1136816625.735832711667046437489042,0,2240208.969137625108879891969757367,7874845,3798140471.700028780920713313477131
18943,1636675200,464549.5950354911097224591844060369,2161820609.871100929028874242526727,0,3807071.071163914867345837869162191,7838295,3773785949.312248008337771032334993
18942,1636588800,398637.8615924009267044257686501964,1869964679.056086860211121317713804,0,3796956.668151618963715203779497294,7799596,3788003234.658044205262803678653187
18941,1636502400,670900.4644862636554213287391744271,3150950767.653009678517337039272082,0,6219867.580314251775741405278911397,7757900,3725175915.093040148812045750866237
18940,1636416000,365632.5455454823392948115970024258,1749977614.173323545975784081708504,0,5203756.357559862083348189193286323,7704210,3767612527.650185474173840156195037
18939,1636329600,353576.9045584116006907145826441199,1672660145.814865248981208749336539,0,3278673.962431047222448198833612577,7646286,3805336321.544061108978233206796652
18938,1636243200,237453.6444192813428529808269337188,1088532098.855266520582625977944888,0,2591716.022817324976175960445374799,7602917,3648742068.038549409479390881918005
18937,1636156800,264613.0596314970228233013920938055,1176938958.028563282969024540798375,0,2620352.060797432401061659235985761,7559551,3506196292.882511625509826738889523
18936,1636070400,256647.1621349860111054257504519868,1155635307.210015568121444289619782,0,2556440.355007130750357388945339908,7519171,3428718237.949062414186263751799925
18935,1635984000,343302.5625179225185854415494658712,1553660418.74551833015925322005891,0,3500014.843099414899434463572216217,7479394,3428078409.899716994631558091362637
18934,1635897600,377925.3505215505453666193419758548,1729025451.612735085702352669117084,0,3633288.646153078806685174657911341,7434101,3511135168.133808877774685268882
18933,1635811200,371644.9810160157100945740312394213,1651353599.830331224206738306397565,0,3408324.600968328266673189503796121,7388448,3453592951.773633914445275053679214
18932,1635724800,309965.7994536763736369042273869265,1333386982.938936842939941316144255,0,2498931.397464352214941973817338433,7345053,3300472041.685512042453367154613171
18931,1635638400,297979.119397276984854124744020792,1278072387.240741782483204220624028,0,2613195.212992165264618650434216676,7307878,3274636795.781024911738060815077082
18930,1635552000,279256.3478096663347089161302820977,1206455930.060266763902898779311217,0,2634934.358568321914187337975737461,7265536,3267028276.680423325864038804066434
18929,1635465600,380568.7234904771364281459362109964,1659577513.127888474052866259339784,0,3102457.13281974099134207324015966,7226711,3248394939.522922000316078558980848
18928,1635379200,543306.4209277150402182547039601565,2247473853.299521850471455275340721,0,4626856.545983150306159384562429327,7190487,3161026062.08515610031986484244755
18927,1635292800,613972.1685166816902279596517135077,2501327480.562750549503206113274505,0,5138993.36962080858604678099608767,7149491,3026822232.837188814138203447228372
18926,1635206400,425296.1213140588835681758713217564,1785241695.291380042544560578654738,0,3353703.677076161352291269983231903,7106208,3082758784.291705243435293236553643
18925,1635120000,291837.0437379458635041304507004904,1213820362.601020023846422898741944,0,2194335.721833056799936857164457324,7066770,3162187695.193831817136753888231088
18924,1635033600,297636.5636174315927306651745421605,1208968620.632029503672368614626184,0,2395054.821076308142615435290512883,7029715,3078953255.591681176474873250940281
18923,1634947200,319090.1200796956251233421392861267,1292095348.159498375610255335138608,0,2248957.634128080320429546074654256,6992735,3095458369.111110489038163636781
18922,1634860800,424297.1188807987724137253630132638,1718023446.992266359519837237466208,0,2920730.318269511698769759262985266,6956651,3017228341.366164959398897682477181
18921,1634774400,625017.871739105519452696007424127,2607969625.556256964716856449929847,0,4127277.31009414329912255183780634,6919845,3051034738.29016076151516700570278
18920,1634688000,410539.2449258408291784352167685799,1642572469.054753764699365319294838,0,3000672.490047397840688918770087501,6877240,3084438395.463691991472616676057809
18919,1634601600,386159.8583294884935782944800493079,1470860839.827786397283609118751191,0,2369707.84800286326309969140889087,6834525,2941817401.559311601968300248781023
18918,1634515200,367384.0300656630356404288981091709,1391911382.179158958384575550353301,0,2517550.243917325914249099037585215,6796074,2858388238.257118454026058385102799
18917,1634428800,311543.9758666055198306609143044756,1188247478.782447082117468955965157,0,2359601.956045749252553651060188423,6759648,2892861291.36852497222195880050671
18916,1634342400,347372.5629571113704214090009410315,1348559536.599412846830817501832155,0,2305496.468300146617628132766779444,6723732,2795964142.260552584855194988788701
18915,1634256000,495155.3577414176235466856838999701,1887755453.814273645876391849391638,0,3647036.863681500294310268757647744,6688864,2805961743.003394277203432704814904
18914,1634169600,361732.3785868074770922840315377807,1345992264.315733385299728589799578,0,2559234.598183107887346241360672948,6648711,2726819814.697872479869774565195397
18913,1634083200,371315.6044565142548054946782915306,1297652484.057180438364359407832827,0,2436636.392972626788061693101555024,6614308,2673522603.487280343346549955725437
18912,1633996800,428605.8820955964725984713264658096,1492700491.033491130061441271110882,0,2712650.208474658650714020949430706,6576803,2630809652.355113050013883794466319
18911,1633910400,419287.9322419949739029092603938918,1481034560.700392743818783853457779,0,3247067.127737379386189434444787814,6535404,2665227933.416376630332720617768804
18910,1633824000,316505.5100521915945990349923727791,1117372126.966536087775442363495576,0,2275463.505525817455126142026963523,6493206,2611089899.222729677054057893300104
18909,1633737600,206385.8238720184485298663475833932,740589683.6264769365046631284377651,0,2111926.562917164621569797750645091,6458162,2687527612.321955694167647893920709
18908,1633651200,306668.3008500568062720597573389218,1105891494.998681680559920224503286,0,2797286.312221022578216731154869041,6424047,2623172108.113266851335698850514315
18907,1633564800,374589.0852372757446014254264528449,1338526207.182512224268340431962485,0,3474495.95007488055494206781314547,6391952,2625336813.394104742160544929464305
18906,1633478400,426525.0054900960751167518520489934,1497673352.517897432441754685424141,0,2824794.710227534339326580310914247,6354375,2605824901.018079882887240303588555
18905,1633392000,298540.544102326134050191125296642,1026622854.303496001903672274643412,0,2412431.401559351417534493951461514,6320276,2598152363.260011477667264568208334
18904,1633305600,362193.9114610641500098832102862485,1218922628.746177588393433078256234,0,2442070.995829828427556683090765641,6286950,2532381905.448316519163462262794538
18903,1633219200,279517.4845139266204268287937008653,955645549.869213730842036151851328,0,1863378.461228049039986811194964003,6254002,2574462121.231086299895437264836677
18902,1633132800,282333.4863459389150403422868069575,946501608.6592428632454951499845807,0,1889381.50271756932009551157572636,6219002,2560343340.924532632050299532111468
18901,1633046400,418571.8812867409003267328860340071,1325631727.001727901440115980624756,0,2223411.50952900922500440076309576,6184688,2542427236.87538661162169662500871
18900,1632960000,400898.7760075686280507195494959739,1195979703.043477574535333763379578,0,1877822.519134307005821542536766447,6149256,2414491210.699380165287221879697113
18899,1632873600,339344.5569820230265777368475903846,974402338.1804981532471933955401481,0,1772868.11206551667233486471378802,6118938,2345594041.875055975634517510625018
18898,1632787200,400648.7845171233496969302514548653,1158015449.822369415186437350000085,0,2159251.430422077823223127712266701,6086732,2313455531.192776237500603896936093
18897,1632700800,398499.4066687267652061891390004614,1222860444.709735870361510119985079,0,2142966.496832269106081857871964941,6055895,2371881516.784676181219089909486171
18896,1632614400,523474.7808460726425084717460025103,1538061584.080345268540600402957084,0,2787550.515757140339357796076454071,6024033,2404592355.140062693565100638195156
18895,1632528000,388439.4535206351544518244989124674,1129535619.408672033809833168162105,0,1787899.118133739679137902136860365,5987677,2324248614.02808981138029133327191
18894,1632441600,522962.2199801984158035340074073715,1530068996.744401413671994279640281,0,2777016.935185188413044148020476825,5953082,2291371327.091873913490534220801665
18893,1632355200,341802.3287128698151404439345033259,1063055459.780434774547709324010647,0,1844051.709479327413186197871114211,5913990,2376650513.840313236385952340290659
18892,1632268800,477722.5157617709155194695833788898,1401499161.241694691699291846259206,0,2302855.40457087264292136637530956,5878479,2325244896.333852453823891116968642
18891,1632182400,724115.8196358847908555429407117248,2110651203.290898320126163539293986,0,3595706.559408358531581158387856126,5839010,2119530400.511428359031862626718461
18890,1632096000,715543.7963270979452029674109565043,2215658821.51237039501787446024858,0,3962644.222486784417331463068334224,5798746,2204364627.203838541851974550037406
18889,1632009600,229482.4152317467572125571761470216,773021417.5623803113468000999084753,0,1469661.035705097507889913434230363,5752708,2428367690.590869092309378246450065
18888,1631923200,217945.673918969920266841588288436,753435397.6759888072395035590188911,0,1515019.003059733360968786547028161,5719685,2428331167.160587381303901509842731
18887,1631836800,305380.9764814421637242198219021805,1061427308.491826745352909513371254,0,2234399.050604142470119293335685622,5685103,2391353163.559821116231330726956709
18886,1631750400,344415.3130195181396477434203177055,1238028913.006037326875552341720612,0,2766373.44012163179595804955995991,5650183,2457184276.363747932831932740980308
18885,1631664000,257777.526594818771003875871905935,895091133.5552515941335888041501916,0,2095786.230728627768688387912684814,5609989,2440388184.700626854519655653570477
18884,1631577600,257776.8035874348819359774056776457,861111215.8151185266498878087031343,0,1808743.833702475879905697317312112,5575524,2338521615.736208930282130875454781
18883,1631491200,396061.4105623115576193467614587636,1286983878.016143668384075351175225,0,2462176.5298310862696060462506765,5540558,2240457228.269093563594369051753581
18882,1631404800,261639.2526114467201944913763489708,882464435.3409746786447717230411206,0,1728352.393091576823894006831696344,5502389,2300928759.512221414332211359937265
18881,1631318400,292405.6596480913128125304838973019,958287549.2484734389487696935906061,0,1935697.527139528948201999774021431,5469659,2259884468.503271070469703407831325
18880,1631232000,432468.6125393550510398135012981342,1438292611.36566258137504839839681,0,3067287.316463392211341785909346229,5432155,2207995822.94108159920573143620636
18879,1631145600,395327.2282373806717826763895076277,1378159618.47206586971039984155582,0,3141431.718687151838798612724632957,5392256,2322371231.431372887632811135975341
18878,1631059200,611514.866988398730258412092970074,2092053435.314773375705380455526717,0,4758021.774152440252848456382653307,5357625,2303309727.469149864300902581392385
18877,1630972800,702142.8941818085901515951762108741,2524097700.320939407057437640470294,0,5714917.629573889588611507290574072,5315224,2256671412.139475310519490724512967
18876,1630886400,315638.7786403582361668520207429661,1240586718.854663437775561174241384,0,3630187.669440454830300232365946668,5272642,2694700685.360235116809102443284067
18875,1630800000,294560.3448140710374073001937039245,1152447890.233557794909742546103224,0,3249010.220963160395649648054949654,5235473,2731967930.354563335717391258472644
18874,1630713600,301724.8987293757580489104834248484,1177482599.480082587427756355717792,0,3486142.164982459936470048741914215,5199401,2695167036.86916878156898703749204
18873,1630627200,420167.2867323611198263605170430874,1632655927.111880676258989578179605,0,5115994.939524324069422616103624911,5165530,2673971781.41970078501798429769813
18872,1630540800,376373.9275261031825767003878823207,1421012324.245075885416319109590445,0,2985790.705260155186851504372872822,5125686,2632396276.947143489587474858191001
18871,1630454400,491681.3275936777667714677763524581,1760477153.000905241543901846244705,0,2934165.446044255440874281787122843,5090164,2697040412.309778106304814638165044
18870,1630368000,488668.9167712475482948271636582194,1638320709.510264078630580537082356,0,2914030.100366620496094889762895905,5057852,2742171657.171153970973596211462903
18869,1630281600,396397.0887359149746166324065345164,1280096717.115895031609374275855849,0,2345881.491582612422666392821238908,5024438,2656868223.273663566309225397399171
18868,1630195200,305424.2502788020962610677300859602,980745688.7487859930073067155280352,0,1881885.280569441250924047430848999,4991021,2693850438.676152953873642439494091
18867,1630108800,181573.51814469120900106573406746,589203393.6788449230554791483447338,0,1134598.14113772422579402290283578,4957108,2649512871.870071919547994063343708
18866,1630022400,328769.9434228918146657902703644823,1040976016.902962641410594015034165,0,1735277.345372451715153295596283403,4929054,2667167169.194036654344388047574686
18865,1629936000,388486.0794770366257401795893311819,1214918089.140119264885488557495627,0,2135384.566712217342763235504886649,4900208,2544037980.398288522085602745116194
18864,1629849600,396941.1251739346864640426600423278,1261406953.536904759178606520558239,0,2414253.09537146405403287129838789,4863968,2624477546.568203501840286985513633
18863,1629763200,455934.326478546342183327522779036,1487894153.691651222627340062514494,0,2455933.777927221727911082498739723,4823443,2555350028.334866833901958344557805
18862,1629676800,375658.9976437936373346132729413333,1248468674.245066496812723460964764,0,2316779.325251888325944976024509813,4783310,2658740754.139539441820744770061995
18861,1629590400,316790.304534997226887838620779276,1016038678.315586517750106202722743,0,2638116.170571139127280890678171257,4738820,2629641049.137676341341691625704669
18860,1629504000,274063.7387555034794779492011162753,895186295.7548670294953399877752958,0,1626387.820899191521225058610068008,4688712,2583727194.512207367021945804183112
18859,1629417600,370225.9376381878803398719469455757,1199531191.184439351500533756886864,0,2047495.499797918434374621067402618,4644945,2559525438.587123667383607929590722
18858,1629331200,417544.5258805976865823450608131059,1269264351.650919307912003859161686,0,2169500.505289911054417147789576127,4597701,2496523996.709498158377346537817216
18857,1629244800,541071.0922938603660439145436555971,1645161839.451792167151724068107063,0,2956577.305211529342819345905667118,4550783,2354542800.48742766706160732635612
18856,1629158400,607321.7921125335049329513584181593,1902565419.550904486292232221808222,0,3056070.221997929405599841446290117,4499379,2332968243.616069081139298578029169
18855,1629072000,395028.916009852013986877041698103,1279116006.576597726810075151344921,0,2151316.558892237620973200488706586,4452585,2411773316.177796497025229577028903
18854,1628985600,335121.8611302925865962884908401983,1072428513.884181842037944134947845,0,1854390.491883089651856102403029809,4413390,2479143648.325282261130431973367705
18853,1628899200,245432.4803185197067330922120068159,801403599.0117911674344875493103858,0,1607021.155495989880507305209884624,4377835,2441462326.350330363698919158993697
18852,1628812800,331386.4463017461279377519737674853,1059020805.309671344545110921461517,0,1887408.98745821825799316955590726,4339512,2324027172.714238706983389205560175
18851,1628726400,475335.5482170822850241035560085707,1469792510.09563146476182361606573,0,2496323.456928031523596872944915767,4302505,2201917005.094376211837645141552631
18850,1628640000,373691.3774703199281101064472873301,1198507533.109837591355344911441391,0,2240985.828265875441183553649050936,4261371,2222554042.231309179918408505959469
18849,1628553600,451229.7698269933061480165700785693,1416147171.817003889911505296062147,0,2350903.397257629556505247739785969,4219974,2197671199.490220461507574691994867
18848,1628467200,702033.9428034503770313839335924187,2153147505.812099488699344532782429,0,3623711.759945976427038682173179868,4180261,2190314569.008827864398793872078103
18847,1628380800,501233.5031218945332101260025438096,1540519599.035866051992325538405134,0,2531182.362201807003059549809082536,4132771,2231670474.849693898634030838361615
18846,1628294400,591913.938368563056463564217203621,1799548117.338805202876290118053068,0,3168646.104115480565999337703082343,4086127,2281099763.50487641285175619874032
18845,1628208000,479964.6392835639517934701879830362,1352260182.82848406928673663978864,0,2208931.364864373887984305267228613,4037156,2190623089.971413588760613467985274
18844,1628121600,617087.9084912294568598855713356608,1672773819.145516136320755623750778,0,2707134.696398656028226310298824975,3992765,2069686327.086453467874529343990469
18843,1628035200,583403.0482641838413945276318249852,1522553252.76455376157072680965048,0,2334085.169267193863094611143692038,3948228,2061617408.635829902308075607598561
18842,1627948800,533947.7625467688026824686996921032,1339572759.756443382847416298785285,0,2090661.905106615899133083156581832,3900121,1958540474.357593824238021210100035
18841,1627862400,417944.76786250780766125336672258,1084757851.611851912181328798323353,0,1782534.177300896539730888949592623,3854631,1996892570.789593501242322662454055
18840,1627776000,407802.7323045340278734323177056458,1060014833.42735563017933696042895,0,1832431.761600479208531591992720964,3809576,1877206989.41427118577454351768733
18839,1627689600,298838.9021698625229159548880991896,737577586.329245239678179022636284,0,1323091.458879987085718337282417592,3758186,1907983151.128609628540565359411853
18838,1627603200,445448.1022741082444306744308506504,1064367163.754720144953439040016256,0,1791227.091890374043641463424616839,3710632,1905815593.869027403260518989176432
18837,1627516800,335899.9330609651578595083292744047,777614337.7649966855529052030783525,0,1489241.908128364292448183802605643,3662383,1859129771.348964983598657355088932
18836,1627430400,533565.6351832185809274168123053421,1226143413.597519542301343941414576,0,1999310.394099123172087448836266364,3613459,1812172841.621582010312831925691029
18835,1627344000,570231.7784990274633776120443631231,1276878406.039721427758663707634872,0,1920875.569889403745976367944380672,3566662,1771564720.599759797669276184017996
18834,1627257600,846088.306306924227285418910320216,1953127349.615929489719834843795255,0,3083917.324136108781474717805283348,3519399,1733888211.871864137106263671398272
18833,1627171200,289029.7493697776935451295645647713,623529559.7086681901714760688948897,0,994112.0355117148921580070692529701,3458827,1693960323.713779683139307749007288
18832,1627084800,332151.9755021677627817524225110321,715089842.8086927421706148170764322,0,1260470.398531945544734540879012853,3414509,1696228139.819119385738781816939461
18831,1626998400,364037.4803380989884428165139882884,747705910.7766180241449875189775334,0,1307903.934042750089474083187285026,3363556,1753517791.760490379654074950525269
18830,1626912000,458335.669998535902914933707673584,915645440.7830671930248661065439527,0,1450406.956419999518420042276571062,3313903,1672004958.558693631576525972137901
18829,1626825600,585863.0905117878486721615163735877,1127172992.15054648707746452025166,0,1857708.962642627074193286994919921,3269571,1609124580.719168071938397632207469
18828,1626739200,479208.1919696374411195048179919136,845542881.7206467666896656910543383,0,1479656.998735243292210569048665414,3218874,1487096861.020999142470987931302316
18827,1626652800,343343.4660682821424622817456761619,635071652.1868209072416723025581348,0,1156099.025122403151734127993233773,3165435,1518732734.469984499989815579567753
