tick,liquidity,price,pool_id,amount0,amount1,total-amount0,total-amount1
-157260,0,1.481243441991485e-17,WBTC/WETH-0.3,11766678.695934363,1.7481679487664707e-10,0.0,5.836263062302366e-08
-157200,0,1.4901571714128184e-17,WBTC/WETH-0.3,11731433.316588076,1.7534200642457293e-10,0.0,5.853797262944824e-08
-157140,0,1.499124541289153e-17,WBTC/WETH-0.3,11696293.509662975,1.7586879589393902e-10,0.0,5.871384142534217e-08
-157080,0,1.5081458744144944e-17,WBTC/WETH-0.3,11661258.95893267,1.763971680253871e-10,0.0,5.889023859336756e-08
-157020,0,1.5172214955253342e-17,WBTC/WETH-0.3,11626329.349118093,1.7692712757380354e-10,0.0,5.906716572094137e-08
-156960,0,1.5263517313123436e-17,WBTC/WETH-0.3,11591504.365883475,1.7745867930834385e-10,0.0,5.924462440024971e-08
-156900,0,1.5355369104321307e-17,WBTC/WETH-0.3,11556783.6958345,1.7799182801249006e-10,0.0,5.9422616228262196e-08
-156840,0,1.5447773635190722e-17,WBTC/WETH-0.3,11522167.026516933,1.7852657848411632e-10,0.0,5.960114280674632e-08
-156780,0,1.5540734231972146e-17,WBTC/WETH-0.3,11487654.046410993,1.7906293553548875e-10,0.0,5.978020574228181e-08
-156720,0,1.563425424092247e-17,WBTC/WETH-0.3,11453244.444931585,1.7960090399335584e-10,0.0,5.995980664627517e-08
-156660,0,1.5728337028435473e-17,WBTC/WETH-0.3,11418937.912421664,1.8014048869893185e-10,0.0,6.013994713497409e-08
-156600,0,1.5822985981163e-17,WBTC/WETH-0.3,11384734.140155045,1.80681694508028e-10,0.0,6.032062882948212e-08
-156540,0,1.5918204506136867e-17,WBTC/WETH-0.3,11350632.82032614,1.8122452629097878e-10,0.0,6.05018533557731e-08
-156480,0,1.6013996030891488e-17,WBTC/WETH-0.3,11316633.64605534,1.8176898893281403e-10,0.0,6.068362234470592e-08
-156420,0,1.6110364003587292e-17,WBTC/WETH-0.3,11282736.311379312,1.8231508733319327e-10,0.0,6.08659374320391e-08
-156360,0,1.6207311893134805e-17,WBTC/WETH-0.3,11248940.511252714,1.8286282640652057e-10,0.0,6.104880025844562e-08
-156300,0,1.6304843189319538e-17,WBTC/WETH-0.3,11215245.941543683,1.8341221108196091e-10,0.0,6.123221246952758e-08
-156240,0,1.64029614029276e-17,WBTC/WETH-0.3,11181652.29903091,1.8396324630348117e-10,0.0,6.141617571583106e-08
-156180,0,1.6501670065872087e-17,WBTC/WETH-0.3,11148159.28140219,1.845159370299156e-10,0.0,6.160069165286098e-08
-156120,0,1.6600972731320205e-17,WBTC/WETH-0.3,11114766.587248508,1.8507028823495778e-10,0.0,6.178576194109593e-08
-156060,0,1.6700872973821176e-17,WBTC/WETH-0.3,11081473.916068513,1.8562630490732443e-10,0.0,6.197138824600326e-08
-156000,0,1.680137438943491e-17,WBTC/WETH-0.3,11048280.968254725,1.861839920506161e-10,0.0,6.215757223805387e-08
-155940,0,1.6902480595861442e-17,WBTC/WETH-0.3,11015187.445101926,1.867433546835466e-10,0.0,6.234431559273741e-08
-155880,0,1.7004195232571182e-17,WBTC/WETH-0.3,10982193.048798297,1.873043978398859e-10,0.0,6.25316199905773e-08
-155820,0,1.7106521960935888e-17,WBTC/WETH-0.3,10949297.482422529,1.8786712656850063e-10,0.0,6.271948711714581e-08
-155760,0,1.720946446436049e-17,WBTC/WETH-0.3,10916500.449945224,1.8843154593346934e-10,0.0,6.290791866307929e-08
-155700,0,1.731302644841567e-17,WBTC/WETH-0.3,10883801.656221157,1.8899766101404106e-10,0.0,6.309691632409332e-08
-155640,0,1.7417211640971246e-17,WBTC/WETH-0.3,10851200.806991128,1.8956547690475867e-10,0.0,6.328648180099808e-08
-155580,0,1.7522023792330364e-17,WBTC/WETH-0.3,10818697.608876174,1.9013499871545033e-10,0.0,6.347661679971353e-08
-155520,0,1.7627466675364508e-17,WBTC/WETH-0.3,10786291.769376533,1.9070623157130344e-10,0.0,6.366732303128485e-08
-155460,0,1.7733544085649284e-17,WBTC/WETH-0.3,10753982.99686964,1.9127918061292202e-10,0.0,6.385860221189776e-08
-155400,0,1.7840259841601084e-17,WBTC/WETH-0.3,10721771.00060442,1.9185385099631842e-10,0.0,6.405045606289408e-08
-155340,0,1.7947617784614496e-17,WBTC/WETH-0.3,10689655.490701167,1.924302478930036e-10,0.0,6.424288631078708e-08
-155280,0,1.805562177920061e-17,WBTC/WETH-0.3,10657636.178150417,1.930083764900607e-10,0.0,6.443589468727714e-08
-155220,0,1.8164275713126113e-17,WBTC/WETH-0.3,10625712.77480594,1.9358824199011246e-10,0.0,6.462948292926726e-08
-155160,0,1.827358349755324e-17,WBTC/WETH-0.3,10593884.993385918,1.9416984961143583e-10,0.0,6.48236527788787e-08
-155100,0,1.8383549067180563e-17,WBTC/WETH-0.3,10562152.547468223,1.9475320458797028e-10,0.0,6.501840598346666e-08
-155040,0,1.8494176380384625e-17,WBTC/WETH-0.3,10530515.151490616,1.95338312169416e-10,0.0,6.521374429563607e-08
-154980,0,1.860546941936242e-17,WBTC/WETH-0.3,10498972.520742964,1.959251776211849e-10,0.0,6.540966947325726e-08
-154920,0,1.8717432190274753e-17,WBTC/WETH-0.3,10467524.37137098,1.9651380622456433e-10,0.0,6.560618327948183e-08
-154860,0,1.883006872339044e-17,WBTC/WETH-0.3,10436170.420368891,1.9710420327667628e-10,0.0,6.58032874827585e-08
-154800,0,1.8943383073231373e-17,WBTC/WETH-0.3,10404910.38558003,1.9769637409058384e-10,0.0,6.60009838568491e-08
-154740,0,1.9057379318718496e-17,WBTC/WETH-0.3,10373743.98569049,1.9829032399526664e-10,0.0,6.619927418084436e-08
-154680,0,1.91720615633186e-17,WBTC/WETH-0.3,10342670.940231398,1.9888605833576014e-10,0.0,6.639816023918012e-08
-154620,0,1.928743393519206e-17,WBTC/WETH-0.3,10311690.969573416,1.9948358247314755e-10,0.0,6.659764382165327e-08
-154560,0,1.940350058734142e-17,WBTC/WETH-0.3,10280803.794923864,2.0008290178460054e-10,0.0,6.679772672343787e-08
-154500,0,1.9520265697760884e-17,WBTC/WETH-0.3,10250009.13832638,2.006840216634698e-10,0.0,6.699841074510133e-08
-154440,0,1.9637733469586725e-17,WBTC/WETH-0.3,10219306.72265508,2.0128694751926822e-10,0.0,6.719969769262061e-08
-154380,0,1.975590813124856e-17,WBTC/WETH-0.3,10188696.27161794,2.0189168477783513e-10,0.0,6.740158937739844e-08
-154320,0,1.9874793936621585e-17,WBTC/WETH-0.3,10158177.509746406,2.0249823888122966e-10,0.0,6.760408761627966e-08
-154260,0,1.999439516517968e-17,WBTC/WETH-0.3,10127750.162399186,2.031066152879028e-10,0.0,6.780719423156758e-08
-154200,0,2.011471612214946e-17,WBTC/WETH-0.3,10097413.955758477,2.0371681947272193e-10,0.0,6.80109110510403e-08
-154140,0,2.0235761138665255e-17,WBTC/WETH-0.3,10067168.616823867,2.043288569269465e-10,0.0,6.821523990796725e-08
-154080,0,2.0357534571925005e-17,WBTC/WETH-0.3,10037013.873415941,2.049427331583998e-10,0.0,6.842018264112566e-08
-154020,0,2.0480040805347116e-17,WBTC/WETH-0.3,10006949.454167353,2.0555845369138725e-10,0.0,6.862574109481704e-08
-153960,0,2.0603284248728235e-17,WBTC/WETH-0.3,9976975.088525996,2.0617602406686022e-10,0.0,6.88319171188839e-08
-153900,0,2.0727269338401995e-17,WBTC/WETH-0.3,9947090.506750097,2.0679544984241607e-10,0.0,6.903871256872632e-08
-153840,0,2.0852000537398706e-17,WBTC/WETH-0.3,9917295.439903408,2.0741673659229812e-10,0.0,6.924612930531861e-08
-153780,0,2.0977482335606014e-17,WBTC/WETH-0.3,9887589.619858643,2.080398899075677e-10,0.0,6.945416919522618e-08
-153720,0,2.11037192499305e-17,WBTC/WETH-0.3,9857972.77928872,2.0866491539602242e-10,0.0,6.966283411062221e-08
-153660,0,2.123071582446031e-17,WBTC/WETH-0.3,9828444.651668629,2.0929181868233515e-10,0.0,6.987212592930455e-08
-153600,0,2.135847663062869e-17,WBTC/WETH-0.3,9799004.9712729,2.099206054081035e-10,0.0,7.008204653471264e-08
-153540,0,2.1487006267378564e-17,WBTC/WETH-0.3,9769653.47316894,2.1055128123180875e-10,0.0,7.029259781594446e-08
-153480,0,2.1616309361328066e-17,WBTC/WETH-0.3,9740389.89322032,2.111838518289879e-10,0.0,7.050378166777345e-08
-153420,0,2.174639056693709e-17,WBTC/WETH-0.3,9711213.96808161,2.118183228922255e-10,0.0,7.071559999066568e-08
-153360,0,2.1877254566674836e-17,WBTC/WETH-0.3,9682125.435194049,2.1245470013116192e-10,0.0,7.092805469079684e-08
-153300,0,2.2008906071188358e-17,WBTC/WETH-0.3,9653124.032788338,2.1309298927265716e-10,0.0,7.11411476800695e-08
-153240,0,2.2141349819472135e-17,WBTC/WETH-0.3,9624209.499876568,2.1373319606071713e-10,0.0,7.135488087613022e-08
-153180,0,2.2274590579038648e-17,WBTC/WETH-0.3,9595381.57625423,2.1437532625664128e-10,0.0,7.156925620238686e-08
-153120,0,2.2408633146090008e-17,WBTC/WETH-0.3,9566640.00249625,2.150193856390388e-10,0.0,7.17842755880259e-08
-153060,0,2.2543482345690595e-17,WBTC/WETH-0.3,9537984.519953074,2.1566538000384516e-10,0.0,7.199994096802974e-08
-153000,0,2.267914303194074e-17,WBTC/WETH-0.3,9509414.870751867,2.1631331516445316e-10,0.0,7.22162542831942e-08
-152940,0,2.2815620088151462e-17,WBTC/WETH-0.3,9480930.79779113,2.169631969516966e-10,0.0,7.243321748014588e-08
-152880,0,2.295291842702025e-17,WBTC/WETH-0.3,9452532.044739328,2.1761503121392403e-10,0.0,7.265083251135982e-08
-152820,0,2.3091042990807907e-17,WBTC/WETH-0.3,9424218.35603282,2.1826882381705606e-10,0.0,7.286910133517688e-08
-152760,0,2.322999875151643e-17,WBTC/WETH-0.3,9395989.47687479,2.1892458064466744e-10,0.0,7.308802591582155e-08
-152700,0,2.3369790711068018e-17,WBTC/WETH-0.3,9367845.153229596,2.1958230759796235e-10,0.0,7.330760822341952e-08
-152640,0,2.3510423901485104e-17,WBTC/WETH-0.3,9339785.131823536,2.2024201059589734e-10,0.0,7.352785023401541e-08
-152580,0,2.3651903385071496e-17,WBTC/WETH-0.3,9311809.160142,2.209036955752225e-10,0.0,7.374875392959064e-08
-152520,0,2.37942342545946e-17,WBTC/WETH-0.3,9283916.986425292,2.2156736849048938e-10,0.0,7.397032129808113e-08
-152460,0,2.393742163346875e-17,WBTC/WETH-0.3,9256108.359669983,2.2223303531419054e-10,0.0,7.419255433339532e-08
-152400,0,2.4081470675939604e-17,WBTC/WETH-0.3,9228383.029623002,2.2290070203672662e-10,0.0,7.441545503543205e-08
-152340,0,2.4226386567269732e-17,WBTC/WETH-0.3,9200740.746779233,2.2357037466645563e-10,0.0,7.463902541009851e-08
-152280,0,2.4372174523925207e-17,WBTC/WETH-0.3,9173181.262385834,2.2424205922990596e-10,0.0,7.486326746932841e-08
-152220,0,2.4518839793763433e-17,WBTC/WETH-0.3,9145704.328429958,2.249157617715879e-10,0.0,7.50881832311e-08
-152160,0,2.4666387656222013e-17,WBTC/WETH-0.3,9118309.697644448,2.2559148835423958e-10,0.0,7.531377471945424e-08
-152100,0,2.4814823422508796e-17,WBTC/WETH-0.3,9090997.123501984,2.262692450587941e-10,0.0,7.554004396451303e-08
-152040,0,2.4964152435793083e-17,WBTC/WETH-0.3,9063766.360213995,2.2694903798446147e-10,0.0,7.57669930024975e-08
-151980,0,2.511438007139794e-17,WBTC/WETH-0.3,9036617.162728209,2.2763087324877788e-10,0.0,7.599462387574627e-08
-151920,0,2.52655117369937e-17,WBTC/WETH-0.3,9009549.286724273,2.2831475698760567e-10,0.0,7.622293863273388e-08
-151860,0,2.5417552872792613e-17,WBTC/WETH-0.3,8982562.488618456,2.2900069535536277e-10,0.0,7.645193932808924e-08
-151800,0,2.5570508951744702e-17,WBTC/WETH-0.3,8955656.525550827,2.2968869452480972e-10,0.0,7.668162802261406e-08
-151740,0,2.5724385479734717e-17,WBTC/WETH-0.3,8928831.155394457,2.3037876068739367e-10,0.0,7.691200678330145e-08
-151680,0,2.587918799578039e-17,WBTC/WETH-0.3,8902086.136742078,2.3107090005301914e-10,0.0,7.714307768335448e-08
-151620,0,2.6034922072231767e-17,WBTC/WETH-0.3,8875421.228914484,2.3176511885037577e-10,0.0,7.737484280220485e-08
-151560,0,2.6191593314971828e-17,WBTC/WETH-0.3,8848836.191950474,2.3246142332679072e-10,0.0,7.760730422553165e-08
-151500,0,2.6349207363618266e-17,WBTC/WETH-0.3,8822330.786608856,2.331598197483927e-10,0.0,7.784046404528004e-08
-151440,0,2.650776989172649e-17,WBTC/WETH-0.3,8795904.774364747,2.3386031440012827e-10,0.0,7.807432435968018e-08
-151380,0,2.6667286606993862e-17,WBTC/WETH-0.3,8769557.917407166,2.3456291358581116e-10,0.0,7.830888727326599e-08
-151320,0,2.6827763251465144e-17,WBTC/WETH-0.3,8743289.978638455,2.3526762362822034e-10,0.0,7.854415489689421e-08
-151260,0,2.698920560173921e-17,WBTC/WETH-0.3,8717100.72166941,2.3597445086908396e-10,0.0,7.878012934776329e-08
-151200,0,2.7151619469176957e-17,WBTC/WETH-0.3,8690989.910821723,2.366834016692594e-10,0.0,7.901681274943256e-08
-151140,0,2.7315010700110517e-17,WBTC/WETH-0.3,8664957.31112071,2.373944824086516e-10,0.0,7.92542072318412e-08
-151080,0,2.747938517605369e-17,WBTC/WETH-0.3,8639002.688295921,2.381076994863438e-10,0.0,7.949231493132754e-08
-151020,0,2.764474881391366e-17,WBTC/WETH-0.3,8613125.808779333,2.3882305932066344e-10,0.0,7.973113799064821e-08
-150960,0,2.7811107566204005e-17,WBTC/WETH-0.3,8587326.439702302,2.3954056834921477e-10,0.0,7.997067855899743e-08
-150900,0,2.797846742125892e-17,WBTC/WETH-0.3,8561604.348893188,2.4026023302892814e-10,0.0,8.021093879202635e-08
-150840,0,2.814683440344882e-17,WBTC/WETH-0.3,8535959.304876117,2.409820598361419e-10,0.0,8.045192085186249e-08
-150780,0,2.831621457339719e-17,WBTC/WETH-0.3,8510391.076868562,2.4170605526665143e-10,0.0,8.069362690712913e-08
-150720,0,2.8486614028198714e-17,WBTC/WETH-0.3,8484899.434780093,2.424322258357915e-10,0.0,8.093605913296492e-08
-150660,0,2.8658038901638783e-17,WBTC/WETH-0.3,8459484.149207676,2.4316057807841944e-10,0.0,8.117921971104333e-08
-150600,0,2.883049536441427e-17,WBTC/WETH-0.3,8434144.991436724,2.438911185490628e-10,0.0,8.14231108295924e-08
-150540,0,2.900398962435569e-17,WBTC/WETH-0.3,8408881.733438104,2.446238538219524e-10,0.0,8.166773468341433e-08
-150480,0,2.917852792665061e-17,WBTC/WETH-0.3,8383694.14786405,2.4535879049102197e-10,0.0,8.191309347390536e-08
-150420,0,2.935411655406846e-17,WBTC/WETH-0.3,8358582.008049164,2.460959351700558e-10,0.0,8.215918940907542e-08
-150360,0,2.953076182718674e-17,WBTC/WETH-0.3,8333545.088006873,2.468352944927053e-10,0.0,8.240602470356813e-08
-150300,0,2.970847010461849e-17,WBTC/WETH-0.3,8308583.162427601,2.475768751125542e-10,0.0,8.265360157868068e-08
-150240,0,2.98872477832412e-17,WBTC/WETH-0.3,8283696.006675293,2.4832068370313536e-10,0.0,8.290192226238383e-08
-150180,0,3.006710129842705e-17,WBTC/WETH-0.3,8258883.396788321,2.49066726958078e-10,0.0,8.31509889893419e-08
-150120,0,3.024803712427459e-17,WBTC/WETH-0.3,8234145.1094754515,2.4981501159110783e-10,0.0,8.340080400093302e-08
-150060,0,3.0430061773841806e-17,WBTC/WETH-0.3,8209480.922114006,2.505655443361126e-10,0.0,8.365136954526912e-08
-150000,0,3.061318179938049e-17,WBTC/WETH-0.3,8184890.612749103,2.5131833194724036e-10,0.0,8.390268787721635e-08
-149940,0,3.079740379257216e-17,WBTC/WETH-0.3,8160373.96008807,2.5207338119885054e-10,0.0,8.41547612584152e-08
-149880,0,3.098273438476533e-17,WBTC/WETH-0.3,8135930.743504481,2.5283069888575945e-10,0.0,8.440759195730096e-08
-149820,0,3.1169180247214207e-17,WBTC/WETH-0.3,8111560.7430314915,2.535902918231586e-10,0.0,8.466118224912413e-08
-149760,0,3.135674809131882e-17,WBTC/WETH-0.3,8087263.739359507,2.5435216684666385e-10,0.0,8.49155344159708e-08
-149700,0,3.154544466886662e-17,WBTC/WETH-0.3,8063039.513838025,2.551163308124956e-10,0.0,8.517065074678329e-08
-149640,0,3.173527677227555e-17,WBTC/WETH-0.3,8038887.848470619,2.558827905974461e-10,0.0,8.542653353738073e-08
-149580,0,3.192625123483848e-17,WBTC/WETH-0.3,8014808.525913639,2.566515530989614e-10,0.0,8.568318509047971e-08
-149520,0,3.211837493096924e-17,WBTC/WETH-0.3,7990801.329474871,2.5742262523522327e-10,0.0,8.594060771571493e-08
-149460,0,3.231165477645007e-17,WBTC/WETH-0.3,7966866.043110677,2.58196013945182e-10,0.0,8.619880372966011e-08
-149400,0,3.250609772868051e-17,WBTC/WETH-0.3,7943002.451425658,2.589717261886712e-10,0.0,8.645777545584879e-08
-149340,0,3.2701710786927925e-17,WBTC/WETH-0.3,7919210.339667775,2.5974976894637494e-10,0.0,8.671752522479517e-08
-149280,0,3.289850099257938e-17,WBTC/WETH-0.3,7895489.493730041,2.60530149220008e-10,0.0,8.697805537401517e-08
-149220,0,3.309647542939515e-17,WBTC/WETH-0.3,7871839.700145645,2.6131287403228335e-10,0.0,8.723936824804746e-08
-149160,0,3.3295641223763696e-17,WBTC/WETH-0.3,7848260.7460881015,2.62097950427043e-10,0.0,8.75014661984745e-08
-149100,0,3.349600554495819e-17,WBTC/WETH-0.3,7824752.419366449,2.628853854692253e-10,0.0,8.776435158394373e-08
-149040,0,3.369757560539459e-17,WBTC/WETH-0.3,7801314.508428795,2.636751862451109e-10,0.0,8.802802677018885e-08
-148980,0,3.3900358660891237e-17,WBTC/WETH-0.3,7777946.802353115,2.644673598621424e-10,0.0,8.829249413005098e-08
-148920,0,3.410436201093009e-17,WBTC/WETH-0.3,7754649.090851766,2.652619134492029e-10,0.0,8.855775604350018e-08
-148860,0,3.430959299891942e-17,WBTC/WETH-0.3,7731421.164266209,2.66058854156567e-10,0.0,8.882381489765675e-08
-148800,0,3.45160590124582e-17,WBTC/WETH-0.3,7708262.813565653,2.6685818915598275e-10,0.0,8.909067308681273e-08
-148740,0,3.472376748360199e-17,WBTC/WETH-0.3,7685173.83034569,2.6765992564075335e-10,0.0,8.935833301245348e-08
-148680,0,3.4932725889130516e-17,WBTC/WETH-0.3,7662154.006825503,2.684640708257703e-10,0.0,8.962679708327925e-08
-148620,0,3.514294175081675e-17,WBTC/WETH-0.3,7639203.135848809,2.692706319476769e-10,0.0,8.989606771522692e-08
-148560,0,3.53544226356977e-17,WBTC/WETH-0.3,7616321.010876402,2.7007961626473765e-10,0.0,9.016614733149167e-08
-148500,0,3.556717615634679e-17,WBTC/WETH-0.3,7593507.425990396,2.708910310571166e-10,0.0,9.043703836254879e-08
-148440,0,3.578120997114791e-17,WBTC/WETH-0.3,7570762.175889519,2.7170488362684425e-10,0.0,9.070874324617562e-08
-148380,0,3.599653178457104e-17,WBTC/WETH-0.3,7548085.055885929,2.725211812978346e-10,0.0,9.098126442747347e-08
-148320,0,3.621314934744963e-17,WBTC/WETH-0.3,7525475.861905662,2.733399314160322e-10,0.0,9.12546043588895e-08
-148260,0,3.643107045725958e-17,WBTC/WETH-0.3,7502934.390487649,2.741611413495108e-10,0.0,9.152876550023902e-08
-148200,0,3.665030295839994e-17,WBTC/WETH-0.3,7480460.438777354,2.7498481848837466e-10,0.0,9.180375031872739e-08
-148140,0,3.6870854742475244e-17,WBTC/WETH-0.3,7458053.804529019,2.7581097024497205e-10,0.0,9.207956128897235e-08
-148080,0,3.709273374857963e-17,WBTC/WETH-0.3,7435714.286104632,2.7663960405399317e-10,0.0,9.235620089302634e-08
-148020,0,3.731594796358258e-17,WBTC/WETH-0.3,7413441.682466783,2.7747072737233936e-10,0.0,9.263367162039869e-08
-147960,0,3.7540505422416443e-17,WBTC/WETH-0.3,7391235.793183005,2.783043476794181e-10,0.0,9.291197596807809e-08
-147900,0,3.7766414208365645e-17,WBTC/WETH-0.3,7369096.418419514,2.791404724770444e-10,0.0,9.319111644055515e-08
-147840,0,3.7993682453357685e-17,WBTC/WETH-0.3,7347023.3589419825,2.79979109289605e-10,0.0,9.347109554984476e-08
-147780,0,3.822231833825582e-17,WBTC/WETH-0.3,7325016.416112822,2.808202656640911e-10,0.0,9.375191581550886e-08
-147720,0,3.8452330093153596e-17,WBTC/WETH-0.3,7303075.391888482,2.816639491701311e-10,0.0,9.403357976467898e-08
-147660,0,3.868372599767105e-17,WBTC/WETH-0.3,7281200.0888197385,2.82510167400138e-10,0.0,9.431608993207912e-08
-147600,0,3.891651438125278e-17,WBTC/WETH-0.3,7259390.310048975,2.8335892796934246e-10,0.0,9.459944886004846e-08
-147540,0,3.915070362346778e-17,WBTC/WETH-0.3,7237645.859307078,2.84210238515809e-10,0.0,9.488365909856427e-08
-147480,0,3.9386302154311036e-17,WBTC/WETH-0.3,7215966.540912875,2.850641067005508e-10,0.0,9.516872320526481e-08
-147420,0,3.962331845450704e-17,WBTC/WETH-0.3,7194352.15977334,2.859205402076772e-10,0.0,9.545464374547248e-08
-147360,0,3.986176105581499e-17,WBTC/WETH-0.3,7172802.521376774,2.867795467442625e-10,0.0,9.574142329221675e-08
-147300,0,4.010163854133599e-17,WBTC/WETH-0.3,7151317.431796355,2.8764113404062485e-10,0.0,9.602906442625737e-08
-147240,0,4.0342959545821915e-17,WBTC/WETH-0.3,7129896.697686186,2.885053098503097e-10,0.0,9.631756973610768e-08
-147180,0,4.0585732755986327e-17,WBTC/WETH-0.3,7108540.126277451,2.8937208195007324e-10,0.0,9.660694181805776e-08
-147120,0,4.082996691081709e-17,WBTC/WETH-0.3,7087247.525380634,2.9024145814011227e-10,0.0,9.689718327619786e-08
-147060,0,4.1075670801891005e-17,WBTC/WETH-0.3,7066018.703382021,2.911134462440639e-10,0.0,9.718829672244193e-08
-147000,0,4.132285327369021e-17,WBTC/WETH-0.3,7044853.469240284,2.919880541090057e-10,0.0,9.748028477655093e-08
-146940,0,4.157152322392061e-17,WBTC/WETH-0.3,7023751.632487431,2.9286528960563596e-10,0.0,9.777315006615657e-08
-146880,0,4.182168960383214e-17,WBTC/WETH-0.3,7002713.003226159,2.937451606283063e-10,0.0,9.806689522678488e-08
-146820,0,4.207336141854097e-17,WBTC/WETH-0.3,6981737.392126839,2.946276750950385e-10,0.0,9.836152290187991e-08
-146760,0,4.232654772735367e-17,WBTC/WETH-0.3,6960824.610428803,2.9551284094772066e-10,0.0,9.865703574282763e-08
-146700,0,4.2581257644093304e-17,WBTC/WETH-0.3,6939974.469934615,2.964006661520093e-10,0.0,9.895343640897965e-08
-146640,0,4.2837500337427515e-17,WBTC/WETH-0.3,6919186.783012119,2.9729115869755875e-10,0.0,9.92507275676772e-08
-146580,0,4.309528503119853e-17,WBTC/WETH-0.3,6898461.362590651,2.9818432659800446e-10,0.0,9.954891189427521e-08
-146520,0,4.335462100475523e-17,WBTC/WETH-0.3,6877798.022160359,2.990801778910781e-10,0.0,9.984799207216629e-08
-146460,0,4.361551759328714e-17,WBTC/WETH-0.3,6857196.575768479,2.9997872063859095e-10,0.0,1.0014797079280488e-07
-146400,0,4.387798418816048e-17,WBTC/WETH-0.3,6836656.838022027,3.0087996292669635e-10,0.0,1.0044885075573158e-07
-146340,0,4.41420302372562e-17,WBTC/WETH-0.3,6816178.62408032,3.0178391286570924e-10,0.0,1.0075063466859729e-07
-146280,0,4.440766524531012e-17,WBTC/WETH-0.3,6795761.749658028,3.026905785903848e-10,0.0,1.0105332524718767e-07
-146220,0,4.4674898774255e-17,WBTC/WETH-0.3,6775406.031022197,3.0359996825993504e-10,0.0,1.013569252154476e-07
-146160,0,4.4943740443564785e-17,WBTC/WETH-0.3,6755111.284988947,3.045120900580286e-10,0.0,1.0166143730550563e-07
-146100,0,4.521419993060086e-17,WBTC/WETH-0.3,6734877.328923508,3.0542695219293827e-10,0.0,1.0196686425769856e-07
-146040,0,4.54862869709604e-17,WBTC/WETH-0.3,6714703.980739082,3.063445628976397e-10,0.0,1.0227320882059621e-07
-145980,0,4.576001135882682e-17,WBTC/WETH-0.3,6694591.058892859,3.07264930429778e-10,0.0,1.0258047375102599e-07
-145920,0,4.603538294732231e-17,WBTC/WETH-0.3,6674538.382387075,3.0818806307186496e-10,0.0,1.0288866181409785e-07
-145860,0,4.631241164886255e-17,WBTC/WETH-0.3,6654545.770764682,3.091139691312297e-10,0.0,1.0319777578322908e-07
-145800,0,4.6591107435513493e-17,WBTC/WETH-0.3,6634613.044110728,3.1004265694023173e-10,0.0,1.0350781844016932e-07
-145740,0,4.6871480339350344e-17,WBTC/WETH-0.3,6614740.023048743,3.1097413485624457e-10,0.0,1.0381879257502556e-07
-145680,0,4.7153540452818655e-17,WBTC/WETH-0.3,6594926.528738591,3.1190841126170496e-10,0.0,1.0413070098628726e-07
-145620,0,4.7437297929097654e-17,WBTC/WETH-0.3,6575172.382876753,3.128454945642768e-10,0.0,1.0444354648085154e-07
-145560,0,4.772276298246569e-17,WBTC/WETH-0.3,6555477.4076937875,3.137853931968838e-10,0.0,1.0475733187404841e-07
-145500,0,4.8009945888667926e-17,WBTC/WETH-0.3,6535841.425952529,3.147281156177752e-10,0.0,1.050720599896662e-07
-145440,0,4.829885698528624e-17,WBTC/WETH-0.3,6516264.260945938,3.1567367031057496e-10,0.0,1.0538773365997677e-07
-145380,0,4.858950667211131e-17,WBTC/WETH-0.3,6496745.736497996,3.1662206578447817e-10,0.0,1.0570435572576126e-07
-145320,0,4.888190541151702e-17,WBTC/WETH-0.3,6477285.676959185,3.175733105741861e-10,0.0,1.0602192903633545e-07
-145260,0,4.9176063728837e-17,WBTC/WETH-0.3,6457883.907205365,3.185274132400037e-10,0.0,1.0634045644957545e-07
-145200,0,4.947199221274357e-17,WBTC/WETH-0.3,6438540.252639634,3.194843823680862e-10,0.0,1.0665994083194354e-07
-145140,0,4.9769701515628866e-17,WBTC/WETH-0.3,6419254.53918485,3.2044422657022577e-10,0.0,1.0698038505851377e-07
-145080,0,5.0069202353988294e-17,WBTC/WETH-0.3,6400026.593287484,3.2140695448419557e-10,0.0,1.0730179201299795e-07
-145020,0,5.037050550880624e-17,WBTC/WETH-0.3,6380856.24191379,3.2237257477371734e-10,0.0,1.0762416458777167e-07
-144960,0,5.067362182594424e-17,WBTC/WETH-0.3,6361743.312546088,3.233410961284281e-10,0.0,1.079475056839001e-07
-144900,0,5.097856221653133e-17,WBTC/WETH-0.3,6342687.633187109,3.2431252726425774e-10,0.0,1.0827181821116435e-07
-144840,0,5.128533765735679e-17,WBTC/WETH-0.3,6323689.032351084,3.2528687692313357e-10,0.0,1.0859710508808748e-07
-144780,0,5.1593959191265346e-17,WBTC/WETH-0.3,6304747.339068074,3.262641538733575e-10,0.0,1.0892336924196083e-07
-144720,0,5.190443792755459e-17,WBTC/WETH-0.3,6285862.382880535,3.272443669095895e-10,0.0,1.0925061360887042e-07
-144660,0,5.221678504237495e-17,WBTC/WETH-0.3,6267033.993839951,3.282275248528315e-10,0.0,1.0957884113372325e-07
-144600,0,5.253101177913193e-17,WBTC/WETH-0.3,6248262.002507275,3.2921363655060734e-10,0.0,1.0990805477027386e-07
-144540,0,5.2847129448890867e-17,WBTC/WETH-0.3,6229546.239952661,3.3020271087711046e-10,0.0,1.1023825748115097e-07
-144480,0,5.3165149430784097e-17,WBTC/WETH-0.3,6210886.53774933,3.311947567330402e-10,0.0,1.1056945223788402e-07
