tick,liquidity,price,pool_id,amount0,amount1,total-amount0,total-amount1
23880,0,1.0890388464273826e-11,USDC/WETH-0.3,2882568.460257785,3.148660386199376e-05,0.0,0.008724319939585286
23940,0,1.0955923928136021e-11,USDC/WETH-0.3,2873934.1445346307,3.1581200768228805e-05,0.0,0.008755901140353515
24000,0,1.1021853767004924e-11,USDC/WETH-0.3,2865325.6916518793,3.1676081877063546e-05,0.0,0.008787577222230579
24060,0,1.1088180354124525e-11,USDC/WETH-0.3,2856743.0241409126,3.177124804234064e-05,0.0,0.00881934847027292
24120,0,1.1154906077020368e-11,USDC/WETH-0.3,2848186.064765934,3.186670012047663e-05,0.0,0.008851215170393396
24180,0,1.1222033337585496e-11,USDC/WETH-0.3,2839654.736521436,3.1962438970449234e-05,0.0,0.008883177609363847
24240,0,1.1289564552166896e-11,USDC/WETH-0.3,2831148.962633348,3.205846545382553e-05,0.0,0.008915236074817671
24300,0,1.1357502151652498e-11,USDC/WETH-0.3,2822668.6665571486,3.215478043475636e-05,0.0,0.008947390855252427
24360,0,1.1425848581558666e-11,USDC/WETH-0.3,2814213.771977982,3.2251384779993214e-05,0.0,0.00897964224003242
24420,0,1.1494606302118232e-11,USDC/WETH-0.3,2805784.2028090446,3.234827935888543e-05,0.0,0.009011990519391305
24480,0,1.1563777788369054e-11,USDC/WETH-0.3,2797379.8831919394,3.244546504339994e-05,0.0,0.009044435984434706
24540,0,1.1633365530243113e-11,USDC/WETH-0.3,2789000.7374951895,3.254294270811983e-05,0.0,0.009076978927142825
24600,0,1.1703372032656138e-11,USDC/WETH-0.3,2780646.6903142123,3.264071323025992e-05,0.0,0.009109619640373086
24660,0,1.1773799815597773e-11,USDC/WETH-0.3,2772317.666469609,3.273877748966243e-05,0.0,0.009142358417862748
24720,0,1.1844651414222293e-11,USDC/WETH-0.3,2764013.591008092,3.283713636882389e-05,0.0,0.009175195554231573
24780,0,1.1915929378939856e-11,USDC/WETH-0.3,2755734.389200063,3.293579075288238e-05,0.0,0.009208131344984454
24840,0,1.1987636275508311e-11,USDC/WETH-0.3,2747479.986540172,3.3034741529640076e-05,0.0,0.009241166086514095
24900,0,1.2059774685125557e-11,USDC/WETH-0.3,2739250.3087462145,3.313398958956615e-05,0.0,0.00927430007610366
24960,0,1.2132347204522455e-11,USDC/WETH-0.3,2731045.2817584937,3.323353582580516e-05,0.0,0.009307533611929465
25020,0,1.2205356446056302e-11,USDC/WETH-0.3,2722864.8317388496,3.33333811341813e-05,0.0,0.009340866993063648
25080,0,1.2278805037804867e-11,USDC/WETH-0.3,2714708.885070947,3.3433526413218175e-05,0.0,0.009374300519476866
25140,0,1.2352695623660994e-11,USDC/WETH-0.3,2706577.3683581445,3.353397256412888e-05,0.0,0.009407834492040993
25200,0,1.2427030863427771e-11,USDC/WETH-0.3,2698470.20842425,3.363472049084143e-05,0.0,0.009441469212531837
25260,0,1.2501813432914273e-11,USDC/WETH-0.3,2690387.3323120736,3.3735771099997325e-05,0.0,0.009475204983631833
25320,0,1.2577046024031885e-11,USDC/WETH-0.3,2682328.667282922,3.383712530096142e-05,0.0,0.009509042108932796
25380,0,1.2652731344891196e-11,USDC/WETH-0.3,2674294.1408159602,3.393878400583041e-05,0.0,0.009542980892938625
25440,0,1.2728872119899488e-11,USDC/WETH-0.3,2666283.680607802,3.404074812944407e-05,0.0,0.00957702164106807
25500,0,1.2805471089858803e-11,USDC/WETH-0.3,2658297.2145712133,3.4143018589385316e-05,0.0,0.009611164659657456
25560,0,1.2882531012064598e-11,USDC/WETH-0.3,2650334.670835147,3.424559630599708e-05,0.0,0.009645410255963454
25620,0,1.2960054660405005e-11,USDC/WETH-0.3,2642395.9777442077,3.434848220239219e-05,0.0,0.009679758738165846
25680,0,1.3038044825460671e-11,USDC/WETH-0.3,2634481.0638567153,3.445167720444494e-05,0.0,0.00971421041537029
25740,0,1.3116504314605225e-11,USDC/WETH-0.3,2626589.8579458166,3.455518224082206e-05,0.0,0.009748765597611111
25800,0,1.3195435952106318e-11,USDC/WETH-0.3,2618722.2889976497,3.4658998242975734e-05,0.0,0.009783424595854087
25860,0,1.3274842579227293e-11,USDC/WETH-0.3,2610878.2862111526,3.4763126145157626e-05,0.0,0.009818187721999246
25920,0,1.3354727054329468e-11,USDC/WETH-0.3,2603057.7789973156,3.486756688442602e-05,0.0,0.009853055288883672
25980,0,1.343509225297501e-11,USDC/WETH-0.3,2595260.6969785513,3.49723214006542e-05,0.0,0.009888027610284325
26040,0,1.3515941068030463e-11,USDC/WETH-0.3,2587486.969987857,3.507739063653614e-05,0.0,0.009923105000920862
26100,0,1.3597276409770867e-11,USDC/WETH-0.3,2579736.528069012,3.518277553760623e-05,0.0,0.009958287776458468
26160,0,1.367910120598453e-11,USDC/WETH-0.3,2572009.301474692,3.528847705223082e-05,0.0,0.009993576253510697
26220,0,1.3761418402078405e-11,USDC/WETH-0.3,2564305.2206668817,3.539449613163079e-05,0.0,0.010028970749642327
26280,0,1.3844230961184127e-11,USDC/WETH-0.3,2556624.2163156173,3.550083372988153e-05,0.0,0.01006447158337221
26340,0,1.392754186426467e-11,USDC/WETH-0.3,2548966.2192989676,3.56074908039299e-05,0.0,0.01010007907417614
26400,0,1.4011354110221645e-11,USDC/WETH-0.3,2541331.160701487,3.571446831358995e-05,0.0,0.01013579354248973
26460,0,1.4095670716003263e-11,USDC/WETH-0.3,2533718.9718147004,3.582176722156696e-05,0.0,0.010171615309711297
26520,0,1.4180494716712924e-11,USDC/WETH-0.3,2526129.5841355547,3.592938849345314e-05,0.0,0.01020754469820475
26580,0,1.4265829165718474e-11,USDC/WETH-0.3,2518562.9293664936,3.603733309774601e-05,0.0,0.010243582031302496
26640,0,1.4351677134762113e-11,USDC/WETH-0.3,2511018.9394142274,3.614560200584837e-05,0.0,0.010279727633308344
26700,0,1.4438041714070975e-11,USDC/WETH-0.3,2503497.546389695,3.6254196192085265e-05,0.0,0.01031598182950043
26760,0,1.4524926012468357e-11,USDC/WETH-0.3,2495998.682606937,3.636311663370537e-05,0.0,0.010352344946134136
26820,0,1.4612333157485625e-11,USDC/WETH-0.3,2488522.280583147,3.64723643108993e-05,0.0,0.010388817310445036
26880,0,1.4700266295474805e-11,USDC/WETH-0.3,2481068.2730369777,3.65819402067926e-05,0.0,0.010425399250651828
26940,0,1.478872859172183e-11,USDC/WETH-0.3,2473636.5928894463,3.669184530747677e-05,0.0,0.010462091095959304
27000,0,1.4877723230560474e-11,USDC/WETH-0.3,2466227.173261864,3.680208060199653e-05,0.0,0.0104988931765613
27060,0,1.4967253415486998e-11,USDC/WETH-0.3,2458839.947475975,3.691264708236961e-05,0.0,0.01053580582364367
27120,0,1.5057322369275452e-11,USDC/WETH-0.3,2451474.8490535077,3.7023545743598005e-05,0.0,0.010572829369387268
27180,0,1.514793333409367e-11,USDC/WETH-0.3,2444131.8117151675,3.713477758367083e-05,0.0,0.010609964146970938
27240,0,1.5239089571620013e-11,USDC/WETH-0.3,2436810.7693800074,3.724634360357272e-05,0.0,0.01064721049057451
27300,0,1.5330794363160726e-11,USDC/WETH-0.3,2429511.6561652664,3.7358244807299416e-05,0.0,0.01068456873538181
27360,0,1.5423051009768115e-11,USDC/WETH-0.3,2422234.4063856364,3.747048220186477e-05,0.0,0.010722039217583674
27420,0,1.5515862832359317e-11,USDC/WETH-0.3,2414978.9545519967,3.7583056797299336e-05,0.0,0.010759622274380974
27480,0,1.5609233171835878e-11,USDC/WETH-0.3,2407745.2353721526,3.7695969606680004e-05,0.0,0.010797318243987653
27540,0,1.5703165389203997e-11,USDC/WETH-0.3,2400533.1837487537,3.780922164611592e-05,0.0,0.01083512746563377
27600,0,1.579766286569552e-11,USDC/WETH-0.3,2393342.734780017,3.792281393477804e-05,0.0,0.010873050279568548
27660,0,1.589272900288964e-11,USDC/WETH-0.3,2386173.823758109,3.803674749489211e-05,0.0,0.01091108702706344
27720,0,1.598836722283536e-11,USDC/WETH-0.3,2379026.3861695887,3.815102335176407e-05,0.0,0.010949238050415203
27780,0,1.608458096817465e-11,USDC/WETH-0.3,2371900.3576933644,3.8265642533765947e-05,0.0,0.01098750369294897
27840,0,1.6181373702266408e-11,USDC/WETH-0.3,2364795.6742022582,3.838060607237952e-05,0.0,0.01102588429902135
27900,0,1.627874890931108e-11,USDC/WETH-0.3,2357712.2717595873,3.849591500215976e-05,0.0,0.01106438021402351
27960,0,1.6376710094476117e-11,USDC/WETH-0.3,2350650.086621841,3.861157036079675e-05,0.0,0.011102991784384305
28020,0,1.6475260784022133e-11,USDC/WETH-0.3,2343609.055235358,3.872757318908055e-05,0.0,0.011141719357573385
28080,0,1.657440452542985e-11,USDC/WETH-0.3,2336589.1142369225,3.8843924530929306e-05,0.0,0.011180563282104317
28140,0,1.667414488752777e-11,USDC/WETH-0.3,2329590.2004538137,3.896062543340908e-05,0.0,0.011219523907537726
28200,0,1.6774485460620673e-11,USDC/WETH-0.3,2322612.250901474,3.907767694671405e-05,0.0,0.01125860158448444
28260,0,1.6875429856618832e-11,USDC/WETH-0.3,2315655.202785091,3.919508012421163e-05,0.0,0.011297796664608652
28320,0,1.6976981709168035e-11,USDC/WETH-0.3,2308718.9934974434,3.93128360224256e-05,0.0,0.011337109500631078
28380,0,1.7079144673780383e-11,USDC/WETH-0.3,2301803.560618295,3.943094570104454e-05,0.0,0.011376540446332122
28440,0,1.7181922427965885e-11,USDC/WETH-0.3,2294908.8419154217,3.954941022295847e-05,0.0,0.01141608985655508
28500,0,1.7285318671364815e-11,USDC/WETH-0.3,2288034.775342493,3.9668230654241977e-05,0.0,0.011455758087209321
28560,0,1.738933712588092e-11,USDC/WETH-0.3,2281181.2990389494,3.978740806417111e-05,0.0,0.011495545495273493
28620,0,1.7493981535815354e-11,USDC/WETH-0.3,2274348.3513295427,3.990694352523466e-05,0.0,0.011535452438798728
28680,0,1.759925566800149e-11,USDC/WETH-0.3,2267535.870723874,4.0026838113145474e-05,0.0,0.011575479276911873
28740,0,1.7705163311940506e-11,USDC/WETH-0.3,2260743.7959157657,4.014709290684887e-05,0.0,0.011615626369818721
28800,0,1.781170827993778e-11,USDC/WETH-0.3,2253972.065782643,4.0267708988531125e-05,0.0,0.011655894078807254
28860,0,1.7918894407240143e-11,USDC/WETH-0.3,2247220.6193849077,4.038868744362794e-05,0.0,0.011696282766250883
28920,0,1.8026725552173914e-11,USDC/WETH-0.3,2240489.395965639,4.051002936083855e-05,0.0,0.01173679279561172
28980,0,1.8135205596283797e-11,USDC/WETH-0.3,2233778.3349496564,4.063173583212852e-05,0.0,0.011777424531443847
29040,0,1.8244338444472606e-11,USDC/WETH-0.3,2227087.3759438302,4.075380795275515e-05,0.0,0.011818178339396603
29100,0,1.835412802514181e-11,USDC/WETH-0.3,2220416.4587349156,4.0876246821247705e-05,0.0,0.011859054586217853
29160,0,1.8464578290332973e-11,USDC/WETH-0.3,2213765.523291095,4.099905353945541e-05,0.0,0.011900053639757309
29220,0,1.857569321586997e-11,USDC/WETH-0.3,2207134.5097596613,4.112222921252486e-05,0.0,0.011941175868969832
29280,0,1.8687476801502153e-11,USDC/WETH-0.3,2200523.3584676273,4.124577494893104e-05,0.0,0.011982421643918764
29340,0,1.8799933071048287e-11,USDC/WETH-0.3,2193932.009920195,4.136969186046886e-05,0.0,0.012023791335779231
29400,0,1.891306607254141e-11,USDC/WETH-0.3,2187360.4048012006,4.149398106228139e-05,0.0,0.012065285316841513
29460,0,1.9026879878374552e-11,USDC/WETH-0.3,2180808.4839724805,4.1618643672868295e-05,0.0,0.012106903960514382
29520,0,1.914137858544732e-11,USDC/WETH-0.3,2174276.188472074,4.1743680814071755e-05,0.0,0.012148647641328454
29580,0,1.9256566315313373e-11,USDC/WETH-0.3,2167763.4595153877,4.186909361111874e-05,0.0,0.012190516734939571
29640,0,1.9372447214328795e-11,USDC/WETH-0.3,2161270.238493685,4.1994883192612595e-05,0.0,0.012232511618132184
29700,0,1.9489025453801318e-11,USDC/WETH-0.3,2154796.4669737727,4.2121050690547095e-05,0.0,0.012274632668822732
29760,0,1.9606305230140513e-11,USDC/WETH-0.3,2148342.086697381,4.224759724031494e-05,0.0,0.012316880266063045
29820,0,1.9724290765008828e-11,USDC/WETH-0.3,2141907.039581129,4.237452398072748e-05,0.0,0.012359254790043774
29880,0,1.9842986305473542e-11,USDC/WETH-0.3,2135491.267714907,4.250183205400346e-05,0.0,0.012401756622097778
29940,0,1.9962396124159666e-11,USDC/WETH-0.3,2129094.7133629755,4.26295226058113e-05,0.0,0.01244438614470359
30000,0,2.008252451940373e-11,USDC/WETH-0.3,2122717.318961647,4.2757596785243724e-05,0.0,0.012487143741488835
30060,0,2.0203375815408513e-11,USDC/WETH-0.3,2116359.0271202344,4.288605574485725e-05,0.0,0.012530029797233692
30120,0,2.0324954362398697e-11,USDC/WETH-0.3,2110019.780619868,4.301490064066935e-05,0.0,0.012573044697874363
30180,0,2.0447264536777457e-11,USDC/WETH-0.3,2103699.522413026,4.3144132632169766e-05,0.0,0.012616188830506532
30240,0,2.0570310741283998e-11,USDC/WETH-0.3,2097398.1956226556,4.32737528823233e-05,0.0,0.012659462583388856
30300,0,2.0694097405152048e-11,USDC/WETH-0.3,2091115.7435430703,4.340376255760935e-05,0.0,0.012702866345946466
30360,0,2.081862898426928e-11,USDC/WETH-0.3,2084852.1096371498,4.353416282798514e-05,0.0,0.012746400508774453
30420,0,2.0943909961337713e-11,USDC/WETH-0.3,2078607.2375381903,4.366495486694508e-05,0.0,0.012790065463641398
30480,0,2.106994484603508e-11,USDC/WETH-0.3,2072381.0710479314,4.379613985150097e-05,0.0,0.012833861603492898
30540,0,2.1196738175177162e-11,USDC/WETH-0.3,2066173.5541360918,4.392771896219323e-05,0.0,0.012877789322455093
30600,0,2.1324294512881077e-11,USDC/WETH-0.3,2059984.6309410965,4.405969338312763e-05,0.0,0.01292184901583822
30660,0,2.1452618450729598e-11,USDC/WETH-0.3,2053814.2457676097,4.419206430194427e-05,0.0,0.012966041080140165
30720,0,2.1581714607936422e-11,USDC/WETH-0.3,2047662.3430880476,4.4324832909871124e-05,0.0,0.013010365913050036
30780,0,2.171158763151244e-11,USDC/WETH-0.3,2041528.8675406526,4.4458000401704345e-05,0.0,0.01305482391345174
30840,0,2.1842242196433027e-11,USDC/WETH-0.3,2035413.763929677,4.4591567975833595e-05,0.0,0.013099415481427575
30900,0,2.1973683005806316e-11,USDC/WETH-0.3,2029316.9772245223,4.4725536834244934e-05,0.0,0.013144141018261817
30960,0,2.2105914791042486e-11,USDC/WETH-0.3,2023238.452559649,4.4859908182540515e-05,0.0,0.013189000926444358
31020,0,2.2238942312024103e-11,USDC/WETH-0.3,2017178.1352338428,4.499468322994423e-05,0.0,0.013233995609674302
31080,0,2.2372770357277426e-11,USDC/WETH-0.3,2011135.970709493,4.512986318930736e-05,0.0,0.01327912547286361
31140,0,2.25074037441448e-11,USDC/WETH-0.3,2005111.9046126197,4.526544927713116e-05,0.0,0.013324390922140742
31200,0,2.264284731895805e-11,USDC/WETH-0.3,1999105.8827318994,4.540144271356682e-05,0.0,0.013369792364854308
31260,0,2.2779105957212947e-11,USDC/WETH-0.3,1993117.8510188104,4.553784472244089e-05,0.0,0.013415330209576748
31320,0,2.2916184563744694e-11,USDC/WETH-0.3,1987147.75558592,4.567465653123832e-05,0.0,0.013461004866107986
31380,0,2.3054088072904486e-11,USDC/WETH-0.3,1981195.5427081422,4.581187937115326e-05,0.0,0.01350681674547914
31440,0,2.319282144873714e-11,USDC/WETH-0.3,1975261.1588207777,4.594951447706647e-05,0.0,0.013552766259956207
31500,0,2.333238968515977e-11,USDC/WETH-0.3,1969344.5505193002,4.608756308756228e-05,0.0,0.013598853823043768
31560,0,2.347279780614156e-11,USDC/WETH-0.3,1963445.664560202,4.622602644497086e-05,0.0,0.013645079849488737
31620,0,2.3614050865884605e-11,USDC/WETH-0.3,1957564.4478579937,4.63649057953203e-05,0.0,0.013691444755284058
31680,0,2.3756153949005834e-11,USDC/WETH-0.3,1951700.8474877258,4.6504202388418376e-05,0.0,0.013737948957672476
31740,0,2.3899112170720072e-11,USDC/WETH-0.3,1945854.810681766,4.664391747779899e-05,0.0,0.013784592875150273
31800,0,2.4042930677024128e-11,USDC/WETH-0.3,1940026.2848309977,4.678405232077294e-05,0.0,0.013831376927471046
31860,0,2.418761464488206e-11,USDC/WETH-0.3,1934215.217484215,4.692460817843637e-05,0.0,0.013878301535649482
31920,0,2.433316928241152e-11,USDC/WETH-0.3,1928421.5563467112,4.7065586315659446e-05,0.0,0.013925367121965142
31980,0,2.447959982907122e-11,USDC/WETH-0.3,1922645.2492808606,4.720698800112312e-05,0.0,0.013972574109966267
32040,0,2.4626911555849565e-11,USDC/WETH-0.3,1916886.2443049424,4.734881450731343e-05,0.0,0.01401992292447358
32100,0,2.4775109765454338e-11,USDC/WETH-0.3,1911144.4895931296,4.749106711054405e-05,0.0,0.014067413991584125
32160,0,2.4924199792503628e-11,USDC/WETH-0.3,1905419.9334746697,4.763374709095913e-05,0.0,0.014115047738675083
32220,0,2.5074187003717832e-11,USDC/WETH-0.3,1899712.524433975,4.7776855732558704e-05,0.0,0.014162824594407642
32280,0,2.522507679811284e-11,USDC/WETH-0.3,1894022.2111091348,4.7920394323184553e-05,0.0,0.014210744988730825
32340,0,2.53768746071944e-11,USDC/WETH-0.3,1888348.9422923466,4.8064364154554085e-05,0.0,0.01425880935288538
32400,0,2.55295858951536e-11,USDC/WETH-0.3,1882692.6669296536,4.820876652227723e-05,0.0,0.014307018119407659
32460,0,2.5683216159063585e-11,USDC/WETH-0.3,1877053.3341193607,4.835360272583951e-05,0.0,0.014355371722133498
32520,0,2.5837770929077425e-11,USDC/WETH-0.3,1871430.893112345,4.849887406863311e-05,0.0,0.014403870596202132
32580,0,2.5993255768627192e-11,USDC/WETH-0.3,1865825.293312118,4.8644581857982223e-05,0.0,0.014452515178060114
32640,0,2.6149676274624198e-11,USDC/WETH-0.3,1860236.484272935,4.879072740511769e-05,0.0,0.014501305905465231
32700,0,2.630703807766049e-11,USDC/WETH-0.3,1854664.4157006305,4.8937312025222116e-05,0.0,0.014550243217490454
32760,0,2.6465346842211514e-11,USDC/WETH-0.3,1849109.0374513848,4.9084337037421395e-05,0.0,0.014599327554527875
32820,0,2.662460826684003e-11,USDC/WETH-0.3,1843570.2995322107,4.9231803764821413e-05,0.0,0.014648559358292698
32880,0,2.6784828084401237e-11,USDC/WETH-0.3,1838048.1520987821,4.937971353447418e-05,0.0,0.014697939071827173
32940,0,2.694601206224912e-11,USDC/WETH-0.3,1832542.5454572898,4.9528067677451165e-05,0.0,0.014747467139504623
33000,0,2.710816600244409e-11,USDC/WETH-0.3,1827053.4300617527,4.9676867528795346e-05,0.0,0.01479714400703342
33060,0,2.727129574196179e-11,USDC/WETH-0.3,1821580.7565154328,4.982611442758328e-05,0.0,0.014846970121461004
33120,0,2.743540715290325e-11,USDC/WETH-0.3,1816124.475568697,4.997580971689123e-05,0.0,0.014896945931177895
33180,0,2.7600506142706238e-11,USDC/WETH-0.3,1810684.5381203045,5.012595474385442e-05,0.0,0.01494707188592175
33240,0,2.7766598654357908e-11,USDC/WETH-0.3,1805260.8952153865,5.0276550859636e-05,0.0,0.014997348436781386
33300,0,2.793369066660874e-11,USDC/WETH-0.3,1799853.4980463064,5.042759941947499e-05,0.0,0.01504777603620086
33360,0,2.8101788194187738e-11,USDC/WETH-0.3,1794462.2979509686,5.0579101782663737e-05,0.0,0.015098355137983525
33420,0,2.8270897288018955e-11,USDC/WETH-0.3,1789087.2464135608,5.0731059312593e-05,0.0,0.015149086197296116
33480,0,2.8441024035439284e-11,USDC/WETH-0.3,1783728.2950634744,5.0883473376746385e-05,0.0,0.015199969670672862
33540,0,2.861217456041761e-11,USDC/WETH-0.3,1778385.3956749325,5.103634534671435e-05,0.0,0.015251006016019576
33600,0,2.8784355023775222e-11,USDC/WETH-0.3,1773058.5001664278,5.118967659820276e-05,0.0,0.015302195692617778
33660,0,2.8957571623407605e-11,USDC/WETH-0.3,1767747.5606008365,5.134346851106104e-05,0.0,0.01535353916112884
33720,0,2.9131830594507525e-11,USDC/WETH-0.3,1762452.5291843598,5.149772246927655e-05,0.0,0.015405036883598115
33780,0,2.930713820978947e-11,USDC/WETH-0.3,1757173.3582665413,5.165243986099995e-05,0.0,0.015456689323459116
33840,0,2.948350077971549e-11,USDC/WETH-0.3,1751910.000339504,5.180762207854807e-05,0.0,0.015508496945537664
33900,0,2.9660924652722296e-11,USDC/WETH-0.3,1746662.4080375847,5.196327051841795e-05,0.0,0.015560460216056083
33960,0,2.98394162154498e-11,USDC/WETH-0.3,1741430.5341374278,5.2119386581315116e-05,0.0,0.015612579602637398
34020,0,3.001898189297102e-11,USDC/WETH-0.3,1736214.3315566622,5.22759716721394e-05,0.0,0.01566485557430954
34080,0,3.019962814902337e-11,USDC/WETH-0.3,1731013.7533540074,5.243302720001321e-05,0.0,0.015717288601509553
34140,0,3.038136148624129e-11,USDC/WETH-0.3,1725828.7527292632,5.259055457830689e-05,0.0,0.01576987915608786
34200,0,3.056418844639037e-11,USDC/WETH-0.3,1720659.2830216337,5.2748555224613326e-05,0.0,0.015822627711312473
34260,0,3.0748115610602816e-11,USDC/WETH-0.3,1715505.2977108364,5.290703056080721e-05,0.0,0.01587553474187328
34320,0,3.09331495996143e-11,USDC/WETH-0.3,1710366.7504154297,5.306598201301961e-05,0.0,0.0159286007238863
34380,0,3.1119297074002356e-11,USDC/WETH-0.3,1705243.5948931766,5.322541101167468e-05,0.0,0.015981826134897972
34440,0,3.130656473442609e-11,USDC/WETH-0.3,1700135.7850402088,5.338531899148964e-05,0.0,0.016035211453889465
34500,0,3.14949593218674e-11,USDC/WETH-0.3,1695043.274890654,5.354570739148888e-05,0.0,0.016088757161280953
34560,0,3.1684487617873615e-11,USDC/WETH-0.3,1689966.0186167944,5.3706577655034995e-05,0.0,0.016142463738935985
34620,0,3.187515644480162e-11,USDC/WETH-0.3,1684903.970527616,5.386793122980902e-05,0.0,0.016196331670165796
34680,0,3.206697266606342e-11,USDC/WETH-0.3,1679857.085069325,5.402976956785278e-05,0.0,0.016250361439733647
34740,0,3.2259943186373227e-11,USDC/WETH-0.3,1674825.316824262,5.4192094125560386e-05,0.0,0.01630455353385921
34800,0,3.245407495199597e-11,USDC/WETH-0.3,1669808.620511226,5.4354906363714924e-05,0.0,0.016358908440222922
34860,0,3.264937495099737e-11,USDC/WETH-0.3,1664806.9509843953,5.451820774747999e-05,0.0,0.0164134266479704
34920,0,3.2845850213495455e-11,USDC/WETH-0.3,1659820.2632331275,5.468199974641944e-05,0.0,0.016468108647716823
34980,0,3.3043507811913655e-11,USDC/WETH-0.3,1654848.5123816677,5.4846283834514306e-05,0.0,0.016522954931551335
35040,0,3.324235486123534e-11,USDC/WETH-0.3,1649891.6536889365,5.5011061490182547e-05,0.0,0.016577965993041517
35100,0,3.344239851926e-11,USDC/WETH-0.3,1644949.6425472188,5.517633419626211e-05,0.0,0.01663314232723778
35160,0,3.3643645986860796e-11,USDC/WETH-0.3,1640022.43448331,5.534210344007583e-05,0.0,0.016688484430677854
35220,0,3.384610450824389e-11,USDC/WETH-0.3,1635109.9851562812,5.5508370713383464e-05,0.0,0.01674399280139124
35280,0,3.404978137120913e-11,USDC/WETH-0.3,1630212.2503587792,5.5675137512452195e-05,0.0,0.01679966793890369
35340,0,3.42546839074124e-11,USDC/WETH-0.3,1625329.1860155591,5.5842405338034105e-05,0.0,0.016855510344241726
35400,0,3.4460819492629544e-11,USDC/WETH-0.3,1620460.748183194,5.6010175695383055e-05,0.0,0.01691152051993711
35460,0,3.4668195547021874e-11,USDC/WETH-0.3,1615606.8930502718,5.617845009428857e-05,0.0,0.0169676989700314
35520,0,3.4876819535403255e-11,USDC/WETH-0.3,1610767.5769363556,5.634723004906734e-05,0.0,0.017024046200080467
35580,0,3.5086698967508817e-11,USDC/WETH-0.3,1605942.7562920155,5.651651707859148e-05,0.0,0.01708056271715906
35640,0,3.529784139826528e-11,USDC/WETH-0.3,1601132.3876980448,5.6686312706288454e-05,0.0,0.017137249029865347
35700,0,3.55102544280629e-11,USDC/WETH-0.3,1596336.4278654035,5.685661846016653e-05,0.0,0.017194105648325513
35760,0,3.572394570302909e-11,USDC/WETH-0.3,1591554.833634992,5.70274358728345e-05,0.0,0.017251133084198345
35820,0,3.593892291530358e-11,USDC/WETH-0.3,1586787.5619764035,5.719876648148475e-05,0.0,0.01730833185067983
35880,0,3.615519380331539e-11,USDC/WETH-0.3,1582034.569988651,5.737061182794686e-05,0.0,0.017365702462507775
35940,0,3.6372766152061336e-11,USDC/WETH-0.3,1577295.8148989966,5.754297345867349e-05,0.0,0.01742324543596645
36000,0,3.6591647793386285e-11,USDC/WETH-0.3,1572571.2540629653,5.7715852924768606e-05,0.0,0.01748096128889122
36060,0,3.681184660626505e-11,USDC/WETH-0.3,1567860.844963578,5.788925178198747e-05,0.0,0.017538850540673206
36120,0,3.703337051708602e-11,USDC/WETH-0.3,1563164.5452114353,5.806317159076764e-05,0.0,0.017596913712263976
36180,0,3.7256227499936507e-11,USDC/WETH-0.3,1558482.3125439528,5.823761391622904e-05,0.0,0.017655151326180205
36240,0,3.748042557688973e-11,USDC/WETH-0.3,1553814.1048254361,5.841258032820491e-05,0.0,0.017713563906508408
36300,0,3.770597281829365e-11,USDC/WETH-0.3,1549159.8800460205,5.858807240123056e-05,0.0,0.017772151978909637
36360,0,3.793287734306139e-11,USDC/WETH-0.3,1544519.596321749,5.876409171457443e-05,0.0,0.017830916070624214
36420,0,3.816114731896359e-11,USDC/WETH-0.3,1539893.211894483,5.894063985226339e-05,0.0,0.017889856710476475
36480,0,3.839079096292231e-11,USDC/WETH-0.3,1535280.685130635,5.9117718403063075e-05,0.0,0.01794897442887954
36540,0,3.862181654130689e-11,USDC/WETH-0.3,1530681.974521676,5.929532896052581e-05,0.0,0.018008269757840065
36600,0,3.88542323702315e-11,USDC/WETH-0.3,1526097.0386834582,5.9473473122993424e-05,0.0,0.01806774323096306
36660,0,3.908804681585444e-11,USDC/WETH-0.3,1521525.836355329,5.965215249359159e-05,0.0,0.018127395383456653
36720,0,3.932326829467935e-11,USDC/WETH-0.3,1516968.3264009105,5.9831368680289115e-05,0.0,0.01818722675213694
36780,0,3.955990527385814e-11,USDC/WETH-0.3,1512424.4678064894,6.0011123295864057e-05,0.0,0.018247237875432806
36840,0,3.9797966271495815e-11,USDC/WETH-0.3,1507894.2196813633,6.019141795794601e-05,0.0,0.018307429293390753
36900,0,4.0037459856957045e-11,USDC/WETH-0.3,1503377.5412574545,6.037225428903024e-05,0.0,0.018367801547679783
36960,0,4.027839465117466e-11,USDC/WETH-0.3,1498874.391888719,6.055363391648337e-05,0.0,0.01842835518159627
37020,0,4.052077932695998e-11,USDC/WETH-0.3,1494384.7310506285,6.073555847255171e-05,0.0,0.01848909074006882
37080,0,4.0764622609315026e-11,USDC/WETH-0.3,1489908.518340422,6.0918029594400906e-05,0.0,0.01855000876966322
37140,0,4.1009933275746515e-11,USDC/WETH-0.3,1485445.713476165,6.110104892410736e-05,0.0,0.018611109818587327
37200,0,4.125672015658189e-11,USDC/WETH-0.3,1480996.2762965818,6.128461810868083e-05,0.0,0.018672394436696008
37260,0,4.1504992135287165e-11,USDC/WETH-0.3,1476560.1667606765,6.146873880007857e-05,0.0,0.018733863175496086
37320,0,4.175475814878669e-11,USDC/WETH-0.3,1472137.3449474901,6.165341265522504e-05,0.0,0.01879551658815131
37380,0,4.2006027187784823e-11,USDC/WETH-0.3,1467727.7710555177,6.183864133601752e-05,0.0,0.018857355229487328
