id,date,volumeETH,volumeUSD,volumeUSDUntracked,feesUSD,txCount,tvlUSD
19027,1643932800,574449.8168323236331920281663343708,1627956560.391600305934742138774793,0,2219363.185890820324479468276122916,11248263,4113944634.566337850281349329189731
19026,1643846400,551001.5170481861469050303734519392,1454658612.376179441307516414538968,0,1941258.425513966581954456437237532,11215039,3961975011.211440334790637008577388
19025,1643760000,574605.3313782648227195169238551605,1560942031.107003910605207908254152,0,2114756.72937759326883857768038044,11187701,3905912040.359658713648129265074312
19024,1643673600,600954.5899801323788692086655070324,1658342721.170688224399819994259453,0,2099869.237478179420784575733243851,11160601,3962877320.312026171867200515278808
19023,1643587200,563428.4472337672803841298864942244,1456883426.941748653794843460983694,0,1818060.522105688528413647142255266,11135708,3840023237.052655330986188221023977
19022,1643500800,426217.271708982741261548645840701,1105902496.78723277064942263659954,0,1469610.686858771221416344613459166,11108841,3755260905.354088815430845493426458
19021,1643414400,536744.3554615071646415365690191149,1376677071.142084324429495859276511,0,1615052.20552561886745297768358552,11084198,3767590822.789445804417697201581805
19020,1643328000,927048.3347398927125690519411466356,2267076734.576981215366112076429859,0,2293993.679302316850685449253556372,11057621,3676090895.507592989497212112127257
19019,1643241600,887239.7981052157182136038741234683,2145385912.653803171455907097567406,0,2642341.329554855040649287065180515,11029429,3475344391.174586853950649942130756
19018,1643155200,1073477.3946832157035315534589511,2722756160.113021597769168313917873,0,3341184.70265318617961923474926701,10995471,3429910952.392132734338736813883597
19017,1643068800,707225.2967829360402176920763548855,1716779539.898418837418254903073251,0,2428112.53712773703166414411680882,10957167,3453684317.560031527255086007602508
19016,1642982400,1434590.750614793609512300990362313,3345839125.604227216781417823988312,0,3949867.88161860332245816465217153,10920133,3354670627.172346703649951659290993
19015,1642896000,972374.5988946297623251926854349095,2384480971.83757174151568630655437,0,2456266.689641707291782688283130276,10874635,3428689995.024518157738527146005865
19014,1642809600,1243763.834596580089937117279996857,3056199732.626110344866794519925827,0,4498978.056307051981181831320145715,10841433,3314606574.043852395128549417558451
19013,1642723200,1642553.46241613520577822570568536,4540175969.734897754724452866761068,0,6363289.096973946187754593943972369,10788341,3458159455.629592808199640062785556
19012,1642636800,630452.1276526320580403353918615937,1982948082.974969387679699408896781,0,3247446.072331925416127984181338787,10733291,3952694588.466804436790852601482599
19011,1642550400,556753.3473483435212032185110586255,1734659355.137904346120014129001104,0,2821053.654135672196027887320393649,10690094,4014396678.047719624878530760850217
19010,1642464000,546221.1237472975029838397028657012,1720821353.961274153530311778538742,0,2868825.432026190709996723405025051,10653879,4072421634.270075088368432790676725
19009,1642377600,497130.0034804342800063555396117784,1616408026.349576498705733316326252,0,3051937.288219090928479368233481886,10619352,3922163426.00651989715546307572606
19008,1642291200,322934.2809572399628600382100207339,1075797258.282927661433273881401896,0,2269563.876351437460161762405886305,10582290,4028963602.058744654881708841970635
19007,1642204800,305934.9710704968150162324363116053,1017419001.506923312005656680017295,0,1822379.280090357092549863225352641,10554336,3977318602.564122678970566121257441
19006,1642118400,429662.8914406180671904660098021787,1404676979.905772393862509903449676,0,2544231.074685788197653089088488344,10527783,3939195865.959977870720630218212071
19005,1642032000,563484.7662885776166343429305256363,1872114014.980683465789030340158736,0,3234166.568357725974862521025531136,10500266,3861828539.245943643248943649611033
19004,1641945600,484939.5531068618749884651506776249,1605841600.349496227761361525618785,0,3650104.055907697801634253245389391,10466896,3936812725.344119665637800873304889
19003,1641859200,512833.2554046337080037015647284593,1618147186.535906430729993889538637,0,3507646.561344338653629812263483384,10428679,3978346454.866643869214740592883719
19002,1641772800,803050.5608310857901480392382365017,2454543324.153799677340122380753799,0,5192403.911361256954952925350579976,10390510,3801652450.652187361043207329030283
19001,1641686400,368293.2726071725238289688858156345,1153942414.74237173566232896171168,0,1934654.916649354516075247050215757,10339287,3829090933.248489306351897453419357
19000,1641600000,632938.5123367612916521235816597071,1974941042.065667505071994143244489,0,2890256.008277649503377231885204324,10315134,3775349676.504937453082460604161334
18999,1641513600,741340.1300155911647454148455843032,2382263038.645324685476850454957578,0,4182450.752446505378742470731233325,10281525,3777366389.396382251782105509990123
18998,1641427200,559029.2585505198434951365111625359,1912664666.832691960939446822200277,0,3709286.150093946452997663751628269,10241451,4003256996.174157417037569233948548
18997,1641340800,579562.3182033086304648516227291235,2132895794.005273175976903720600011,0,4140383.630023988686036757790000375,10202791,4046003289.58857242964137744069708
18996,1641254400,414188.3647842697085724477942409122,1575335765.935767301132654719637462,0,2805284.817671987229208686906350654,10162777,4247541500.422535391816232928590895
18995,1641168000,327964.4582760224572272014531061668,1241909020.040774158402262105763692,0,2619230.090402914445431581454801301,10129459,4234541485.885006951514711120085672
18994,1641081600,275214.8273413167913913565547437614,1039196096.374383003528544206124792,0,2110515.922948542073970739986136023,10091621,4259029952.3477498207859939739179
18993,1640995200,279441.1564828289318938865192704095,1041312925.912639423488349264907153,0,2058516.746480691023284063464980073,10055859,4160212360.83334388204841571964968
18992,1640908800,362151.5012340029376792015811057733,1352841299.499831736651690979230593,0,2684899.160386218162225886882587175,10022527,4068288413.176084024879947104159302
18991,1640822400,347516.020591091083237621434841651,1285208782.72258155422070605846421,0,2577160.941045615083909600906316515,9982504,4082440983.616714921781125087979062
18990,1640736000,391521.4184001800448190808395201273,1473645688.578531844174289675291777,0,3300969.335914269048689256488470436,9945275,4029123806.489575209273684474148727
18989,1640649600,567155.9613383632574968558106323445,2206627771.638275896190930604300455,0,3840104.600484639920725271018024541,9890762,4217886595.996185910744684189993872
18988,1640563200,281764.0654367503119611029147126665,1149372408.647411708267882201094348,0,2449910.047342462119699359236829454,9847212,4364181770.223087692880947992552407
18987,1640476800,298337.4082583781591178333240096855,1210475556.269569169600683343473273,0,2496900.626812798845646206743043767,9807049,4375935227.523830603583646438680793
18986,1640390400,363640.057954496789703959579716551,1479326047.900516322531521457762795,0,4954428.022213292528617196879140076,9759131,4370371767.53776886478460562148903
18985,1640304000,338644.3456139814468720249804588716,1384602670.721514392673799655015196,0,2703232.695500037589384246256974335,9674650,4310510716.692015785797021991085596
18984,1640217600,443180.8656742890746731555080283783,1772079133.739746661042220080409357,0,3477386.667902959027884739869901417,9629047,4372153516.441602763833944139992471
18983,1640131200,343778.2360426202104898211360326787,1378965422.895301556333795741800146,0,2482899.039762321701368648628909361,9591298,4296261588.991524244481308244714355
18982,1640044800,411489.8644071745286029587588136752,1644936910.914320905483487836281183,0,2617258.326351612460685734059037449,9558530,4290150008.533720962554153323204172
18981,1639958400,571587.559942827743523374180670345,2204446272.379195687685084325905925,0,3264972.546028871159788725212141127,9524006,4213794013.076186081927613692013669
18980,1639872000,435645.7531132076686433182040775775,1720074075.710418053132690196101448,0,2643622.092868610973081362694829103,9488101,4189070882.103934580161835595702684
18979,1639785600,494542.5048289918480203128904351769,1929503079.240963511188075112956103,0,2755568.234837924190129336688989668,9456363,4173790020.818651802446996302940442
18978,1639699200,705447.3954876832947728793551676311,2727655524.139702485903415913909133,0,3707942.958494361110683934401864149,9423938,4090347845.497695655693557403989924
18977,1639612800,507036.3258104063518066409023970297,2047812431.632809681670999492129994,0,3297076.87722917316312908641546276,9388036,4125436527.521464232488952957122324
18976,1639526400,868614.4479833481176385233014947267,3359599238.350468469992348509695752,0,4340602.581200153050538925136818529,9351878,4176276073.83859506764163252587942
18975,1639440000,554311.6916335910856573134685014358,2104642013.715907199399184418159219,0,2874533.677198411131727628347682696,9311651,4041079053.438686018652992584631621
18974,1639353600,676831.3035298294212658356646310717,2636179751.069885785131785400394466,0,3966427.935057248642618623518473705,9272533,4094137913.905481485020237482240935
18973,1639267200,359534.5992809713562613233171357287,1465916414.073130818567669154585694,0,2271243.927220820762793580592503767,9229268,4361755486.239485759057812545972536
18972,1639180800,574013.215753607657017718648908509,2296898777.060344076451058582877888,0,3857652.296018943077263333127922385,9193394,4307158330.371651368795168422614035
18971,1639094400,858112.1661138159826729620026825163,3495365692.205558742337764574085306,0,4949490.745131606423641528307571482,9147277,4160652799.567767654816667842421154
18970,1639008000,720253.2861035319451359866791396053,3067099251.284060493681931878618114,0,4468481.506206774337345755849443764,9102207,4256015314.567441511208998446623543
18969,1638921600,487124.5266696744781543779712619761,2119627432.752022841628574830379148,0,3506153.14070817443900205292095268,9056743,4430831154.22878729851335133453297
18968,1638835200,487061.2771444628364964318843592515,2117655931.288535689695396606340943,0,3539309.468114982002758618750163348,9016051,4340035224.388129316574274633400235
18967,1638748800,942831.4300380702715062530899292625,3875172836.268606481483457587707615,0,5553029.516154563603814501691963608,8970727,4342253761.316350164743912824765937
18966,1638662400,711206.9426542601386014391535832628,2949468751.565651192732295792766327,0,4314631.900665357842659709268555104,8918103,4169973191.590782377780320123615916
18965,1638576000,1209593.069904693604304819590440129,4813778044.103200655159278257104634,0,7791025.753425162088311971265813271,8874452,4193117374.974822138657158938142232
18964,1638489600,753820.6860503333761620785938679247,3297829959.708739053794088221262821,0,5104054.531632169368238830070404572,8818987,4275004966.645923055044476599851762
18963,1638403200,581114.6566912245698832381372980192,2635058887.650327434670377325491402,0,4527394.663479665649043362767799875,8770834,4336601079.741802379722045485837304
18962,1638316800,541827.0886615007703382406457904513,2536581538.222832024746288928585945,0,4767812.07628158639685033361841458,8725437,4331742853.595012338247247197899999
18961,1638230400,747075.4166570066008201111335282344,3403880067.924535586537783637413388,0,5209206.111713261355227248084755364,8684970,4298883111.356393227126625000237585
18960,1638144000,458204.9701144761814145584080663967,1998509349.133939583991602412278538,0,3737820.35539363245397109627652169,8639462,4298851444.855555307270041992946608
18959,1638057600,504183.5863551379039778737232587221,2064856124.709228813736645918466015,0,4108589.607392562200595372234315513,8595453,4126223717.16122944852436047488325
18958,1637971200,418115.6809444625628614866076794727,1720266530.880545517363244807143982,0,4496057.27119553286999122341275941,8546597,4079950894.291228235251787006879875
18957,1637884800,873013.2590953770757501162253312055,3633589528.080928813938494238975534,0,6048957.980012371222614420264406283,8489577,3950207313.625053992700718446765708
18956,1637798400,480686.806737128097841941765351735,2119292244.557552094161931617058338,0,4753738.096813359724705231287397887,8426319,4376764127.758102029366016915634857
18955,1637712000,529123.9264925695985316800750883168,2257599357.886606515165088803086793,0,4231618.747523181502626080026177807,8368988,4218180529.876056361358349888817867
18954,1637625600,537954.7289642150400667186330167635,2269169664.260982769868523583550647,0,3903391.868110571476813125315317296,8317962,4238672855.62056622041644195721623
18953,1637539200,617069.5500568444036457872795295822,2577115919.573682175072861184570045,0,4042611.028257646953923115859016813,8274245,4074437488.687322382116511115472315
18952,1637452800,364559.6649743009804804389868228145,1587762304.362027015471770995065251,0,3221697.275948757634620340165028065,8228380,4164246065.496851031807688895044601
18951,1637366400,357299.672654212327565070911124197,1541029298.364523241058403294433734,0,3284212.65538402977249170897464468,8182192,4246679817.951385220769126526244501
18950,1637280000,487970.2250125417814501518228774017,2022192860.336223443170084343056534,0,3301571.331041933646884276723171237,8133678,4138681589.957725389837930165649652
18949,1637193600,679023.4046787738306585652084121021,2805508416.858585043149208527071379,0,4146395.052025734321996153424633599,8088139,3871459676.400404904300505249088209
18948,1637107200,527050.7663930858957107327949990476,2207599373.319843242642952461312755,0,3321727.154102891810314743759610733,8039371,4064215748.604655210705495533661582
18947,1637020800,695704.3714029292249246581568259535,3004153138.936074903156753612607375,0,4716808.492201183198118260259108287,7996769,3894202902.605078450048236385425032
18946,1636934400,363003.7525475299720218342516090146,1690920447.042613965117829710722484,0,3734722.758783747182829808872493938,7951504,4061291780.76634758246761739368412
18945,1636848000,282387.9188217016847748428837642816,1297631617.244204192563188836949583,0,2168655.629626610054242556296035324,7909734,4097214589.782933174072362615624861
18944,1636761600,244700.356802119648498925600236727,1136818064.423594906730593241343813,0,2240214.811019555107456282617483662,7874844,4086231335.779261845586733306203892
18943,1636675200,464529.9926590773254144909903418165,2161727965.706404303490459652604371,0,3807024.647852585225129105798998955,7838294,4078501192.388717330902858512132654
18942,1636588800,398422.3313458196997569842793587401,1868944836.799808399189202251792592,0,3796446.666818825530711609498392632,7799595,4088390771.039356353258762604371558
18941,1636502400,670753.6315819349584706953141199108,3150260765.408616672593540567568541,0,6219522.120926413190593266686178559,7757899,4010961069.955054482308933177654069
18940,1636416000,365611.6777540270006174245016900113,1749877746.925757401610267484828035,0,5203706.365676251789506668740152341,7704209,4040147770.834793674809368438266291
18939,1636329600,353522.6968311946172038369855006979,1672402780.529270240865169204910312,0,3278545.321213053939236615596228994,7646285,4064323912.902701427788051013736158
18938,1636243200,237453.7443847244414428303404081468,1088532554.697220109714817451039432,0,2591718.088117689263501538852174952,7602916,3939288593.769206889617834720339533
18937,1636156800,264612.2034138864795533847908646478,1176935133.318189885437200053738269,0,2620349.788756518618157231322338914,7559550,3815999117.375168860798939327761131
18936,1636070400,256547.9922403107632758268962953696,1155186843.745040682413085822777447,0,2556216.078707521550500963838482705,7519170,3742642952.497929843312313365036074
18935,1635984000,343302.8145474121219453196031995673,1553661563.921681420951725365525321,0,3500019.005086474587409254907610128,7479393,3743089535.385215915703317256820105
18934,1635897600,377925.1266995604989542528382180959,1729024423.391854357998863200574838,0,3633288.490640229236633241625766904,7434100,3841438101.605000348945553882921593
18933,1635811200,371644.9770925429547338331077022753,1651353582.562827870731010652143622,0,3408324.549165818206246006541034292,7388447,3809415121.664828646829670442811836
18932,1635724800,309965.3690976492696889618274007164,1333385119.184617241119291177245409,0,2498930.304286607312404188412122353,7345052,3654954035.483946510969317413534373
18931,1635638400,297978.326340975235612482951539607,1278068908.354761453862615658058053,0,2613194.930761467210972298108776582,7307877,3623348782.349269521965988565255205
18930,1635552000,279256.3323413927410638653679961595,1206455863.46615501626759732061173,0,2634934.284383399065465259154722411,7265535,3613486215.0239901735200127716661
18929,1635465600,380467.3199293192127891326966943687,1659133551.5508071006825196462875,0,3102235.600593184750821643093035341,7226710,3618222333.786843017978390155905804
18928,1635379200,543302.8207382468059556315167863466,2247458561.86611403860052868216326,0,4626848.230555436162351997063912714,7190486,3557183989.491285515774348944789694
18927,1635292800,614000.3833942545728799304229004269,2501445810.871915360652014228224651,0,5139312.143164852412640748082726627,7149490,3416568103.492177554011802369832017
18926,1635206400,425310.5257561195158348047312105054,1785302660.836400914667025706624609,0,3353723.412844150877070133222821321,7106207,3467016574.827309327963411105289847
18925,1635120000,291836.3969807875534610582455980712,1213817513.282023604649983999386553,0,2194318.182954051513357121773306474,7066769,3543817379.412662210377406426980559
18924,1635033600,297664.0812697281546423668594729982,1209079558.075990527879486618094609,0,2395163.799611901598576624874457298,7029714,3443447735.22602127272050991782306
18923,1634947200,319086.0847254066485529637235050884,1292078559.613555243077091007198999,0,2248941.440125166736225023572075447,6992734,3458293772.409474039275099812678119
18922,1634860800,424351.8601334074599307133331334922,1718241726.279111817134214401042695,0,2920817.914768722033940355855961048,6956650,3368506493.566099546373810023148359
18921,1634774400,624985.5535285783072192386908267939,2607839791.245731587878173437159857,0,4127239.987512213653463171396275343,6919844,3429478998.125667867145799768357069
18920,1634688000,410561.7263681762795475238677354071,1642662941.241914139570358477162018,0,3000809.875132495259197302194670335,6877239,3458279883.556351606140962460126589
18919,1634601600,386168.7537280750298436626374218995,1470894732.329549990769824808890522,0,2369690.782342332937332671649705988,6834524,3288743770.67169052709219374124402
18918,1634515200,367285.6340238298444646951678212259,1391542227.8557495298782320767601,0,2517346.700539476228931328335765169,6796073,3186024301.878002986686394157808545
18917,1634428800,311503.3376658869838595388554766234,1188092243.499597250197688135987289,0,2359507.667809501918897130209085999,6759647,3213752192.513356721419126799170276
18916,1634342400,347380.7453680419838659851320498744,1348592165.628679486670756494483998,0,2305561.44394329540585496732060101,6723731,3134902918.555211673551676451890194
18915,1634256000,495169.3304312879187302566586667963,1887808809.965753199771438996799641,0,3647114.64805157439803221745105851,6688863,3130322112.758637169199374962196941
18914,1634169600,361717.1865048764922229562559479599,1345938762.686595218271337953983336,0,2559253.457106191696620867229043458,6648710,3034520062.325809612878182641355525
18913,1634083200,371330.2346710547302722746362379237,1297703607.156375280724029901817102,0,2436698.686260953902259573608592656,6614307,2968865605.598989129608118267112191
18912,1633996800,428519.3834954818001662291175151796,1492403552.174978079710130790201483,0,2712552.955615917555031512742837989,6576802,2912913830.473298313634328966588934
18911,1633910400,419304.2107547196288377959127289678,1481091965.202900363041011318621029,0,3247160.768179770103570749507398321,6535403,2933244450.823792603549757858653657
18910,1633824000,316514.9182271130366368584756906853,1117405381.164877654083963418262339,0,2275524.011813583512217034871965077,6493205,2889276795.441876660401259917403306
18909,1633737600,206391.4221606707462023760634715237,740609774.4418820602378147498360407,0,2111954.951418565386931829998193219,6458161,2959327240.268587488355661544098644
18908,1633651200,306667.901738819328364306772732547,1105890644.533961213738867076394831,0,2797325.527835018880423515152442472,6424046,2952821936.347609909917192032828432
18907,1633564800,374571.8924231415712603646019393963,1338465952.03715844312944236223917,0,3474512.740943765406193240943047295,6391951,2905252119.717250744804866782459114
18906,1633478400,426547.3004695112901340029460377345,1497752701.094944536193922760323776,0,2824872.089395504721594780555104756,6354374,2901912638.039834577268699742471484
18905,1633392000,298551.3241289062055501357731621586,1026660030.954908083790603029713334,0,2412471.538772978754818468532379118,6320275,2871230944.310563083250506507680062
18904,1633305600,362204.5114824494615524318870382302,1218958320.433167510662136089979838,0,2442115.518177710115039378392124807,6286949,2791932341.902348658944718384378857
18903,1633219200,279525.2153502781115427677300574496,955672124.8287847547506782202898418,0,1863413.825456988397017158991534551,6254001,2813218612.885318075376325161462994
18902,1633132800,282340.8705590794578903287133137559,946526520.2105148563877434264772613,0,1889407.137466005049890428400786143,6219001,2800389402.07205434862396825555529
18901,1633046400,418583.1735662524862866751638078867,1325668411.307641649094011107622185,0,2223443.541123405124731033588018522,6184687,2763329698.663362759287625044684484
18900,1632960000,400903.9376947828503236882090053176,1195995155.641895959715356735731303,0,1877843.372674607370526311726088547,6149255,2607891111.378117330657040702786575
18899,1632873600,339351.3078201739213969582192534716,974421942.2531953852314123193593539,0,1772892.313090033773986275306148366,6118937,2525604398.285181994518342512108715
18898,1632787200,400640.1517683552029042287517357489,1157990175.52628565392102348549476,0,2159252.403793191247330831949612778,6086731,2490888814.307928486521012964927502
18897,1632700800,398460.8770920882702603155755022819,1222740739.352815929331850142775582,0,2142930.168355756437185834607866421,6055894,2569522399.198025314218380322627158
18896,1632614400,523487.1794254212784924644753613913,1538097281.765900036620733460396004,0,2787627.193824442673717158062897612,6024032,2606528903.157629523958469925046595
18895,1632528000,388386.7182242818055085979267811722,1129382608.582172671336620231358285,0,1787844.548094975286119916823612809,5987676,2544375529.655348081130964794479019
18894,1632441600,522971.0219870741313811408176454447,1530095942.369395271972104100052661,0,2777092.20157516778491852247120598,5953081,2517142497.713571576575359985155394
18893,1632355200,341828.0959434400118374006939170807,1063136041.16742260688059571993968,0,1844185.802470804196769219108546921,5913989,2612192246.536259300243425251702105
18892,1632268800,477726.3835002494990590754358831752,1401511425.777317707910330411236663,0,2302896.88442097285114932371472592,5878478,2551069118.703469918757184130859537
18891,1632182400,724129.290468289698498288247729739,2110685675.909720770627150455079582,0,3595705.8193835245149534172927145,5839009,2344627238.454454121969857701707508
18890,1632096000,715558.4794971581783813860311961982,2215707639.306061980164094809919175,0,3962873.727950058901475673192271835,5798745,2435259908.499918434072078290668729
18889,1632009600,229484.3312538685959131730721606379,773027835.6371345247946917597038073,0,1469657.400454139622001024085782835,5752707,2658472513.01435326449050191578519
18888,1631923200,217947.102766098188769086271925077,753440297.2665044401794865927994608,0,1515025.672122028445133601316077936,5719684,2643350218.444722721165299508978097
18887,1631836800,305384.9315681828158691840502136577,1061441186.431882881989895469454455,0,2234401.810331900266247836443206302,5685102,2614211715.973889117270658189660516
18886,1631750400,344420.8377611611776525877925325382,1238048641.782259278827659649103753,0,2766395.957215987266028224723226553,5650182,2632677435.06612411767911116754672
18885,1631664000,257775.4926079844509033990723571524,895084108.1292339759746530220087274,0,2095776.839375532619535859197381063,5609988,2621584157.552641653947808379492574
18884,1631577600,257774.0352811822694590238294924271,861101954.7234758039096397324581802,0,1808744.789044275854579423146789648,5575523,2539255788.114048114075122397318592
18883,1631491200,396105.6913984462699256560273054432,1287125512.641291888265733895618371,0,2462535.412603813176705248985295915,5540557,2448874843.806232794384243888519603
18882,1631404800,261628.7763012450008761777870345961,882429682.0316439867054545736177938,0,1728348.534629188207324613981365515,5502388,2510604947.600170782479348544038264
18881,1631318400,292406.8963949076864496386425536513,958291591.021639910620905115073201,0,1935719.722459941938847777688292929,5469658,2451439539.975980271011542102306581
18880,1631232000,432416.462286756170062127059739307,1438115325.614045065225162036658694,0,3067228.821189765351109162377825008,5432154,2416226395.892280401093223339852231
18879,1631145600,395275.8676777757715104325175101816,1377980968.925689627220471886509999,0,3141472.641798376473848649679924738,5392255,2536719439.317755702974187492435417
18878,1631059200,611398.9870460463724555949649004147,2091653235.921318606969414377869822,0,4757959.690483976710985606018864875,5357624,2519192649.739325817868584235787903
18877,1630972800,702046.5178679935905946070587004668,2523769310.307767746605326624968379,0,5714948.53265975565214580020380169,5315223,2493704800.665514054435804060681047
18876,1630886400,315638.6386098151274740167258148042,1240586106.424950319457236257973493,0,3630218.523620456121578541779746669,5272641,2944095555.413996454859160880950074
18875,1630800000,294549.3112226363945244071265967679,1152404343.299417749722832799095144,0,3249021.103592431326545257150673604,5235472,2972714168.280165374178754891771467
18874,1630713600,301718.7100475872483407201901615055,1177458837.67858025721691805093459,0,3486153.910185052683708196962240985,5199400,2936862501.019205318552401549152125
18873,1630627200,420159.668698034225500697480875325,1632626566.191969280125670936442527,0,5116023.48751042720751778291932883,5165529,2918565517.783721852527604336877694
18872,1630540800,376364.507526852914038115293433498,1420976943.829024719717959319518199,0,2985827.424657409496694272832479316,5125685,2917530444.279501606788064894507185
18871,1630454400,491674.5084410631897988198544834873,1760454205.284133717666743178715371,0,2934232.275369647854966451443571795,5090163,2968184420.329632641408489499208677
18870,1630368000,488670.4036653130551883178253132036,1638326253.656685107974193368041895,0,2914120.313660882481851716453492064,5057851,2992527456.235712514285673006759607
18869,1630281600,396403.4355583321882653076750557369,1280117228.950115227106630032147356,0,2345942.60519774438135266033017875,5024437,2896346734.665989890903302863455766
18868,1630195200,305403.9284556168310834586518173074,980680095.3035457032950509627891745,0,1881880.311675493632573018063863264,4991020,2920316202.697274505769684582775164
18867,1630108800,181563.4931155576276999768552279729,589170827.3542010084264881702343929,0,1134598.528515952183967022312426972,4957107,2882863317.426915513307779038841145
18866,1630022400,328774.9842519165885951128924730599,1040992896.615121289855963493155972,0,1735350.633457106104083256660603213,4929053,2891912282.201239428636151397641708
18865,1629936000,388412.7980710764478089134871014051,1214691778.744844407684634139588061,0,2135326.933829958000864199024049649,4900207,2785762972.931844099992294098397055
18864,1629849600,396827.1650550713806623445920072816,1261043362.960433733389252179437732,0,2414079.27733166381660646739685682,4863967,2903593227.683632672496328809051727
18863,1629763200,455920.9444492512919407127539285876,1487850232.891856990884348768918824,0,2455974.983287688133106872664778237,4823442,2845914713.900379922783561373784595
18862,1629676800,374238.0145141040350110051592543779,1243729911.940942385503588999058018,0,2314485.886813076837192969718034022,4783309,2921482699.05757568131165770801848
18861,1629590400,316810.6217556289788743777635120884,1016103571.813217240123770460502899,0,2638192.354575955637116479186845641,4738819,2885788143.840259820442852600681076
18860,1629504000,274058.7332747886685056550404139003,895169750.8810850645196041487918172,0,1626437.311521599606316104591447873,4688711,2834790033.649683903422127595845799
18859,1629417600,370224.5862589178993902467034652494,1199528398.899775521839064339516574,0,2047581.996384466358970819299592579,4644944,2800909989.624516762271769120625462
18858,1629331200,417530.7886729517247567297105539858,1269223156.985786549161323796732915,0,2169526.694474620914844905525380527,4597700,2639723072.324648330183171054481624
18857,1629244800,541066.993153366114103975450076768,1645149260.997896165196895582583683,0,2956640.563897571531699270602196423,4550782,2504878084.901261002188553757976812
18856,1629158400,607325.0975043956233600668724699463,1902576658.267022954297219138641923,0,3056121.834540592073384041505753113,4499378,2483283250.813795560343228605061109
18855,1629072000,395048.6599595714587208462099691266,1279179213.047249583522577026623013,0,2151420.69846976680003382737093148,4452584,2537327846.451189012128687237173228
18854,1628985600,335141.1430557891791604692678866068,1072489835.282876655766500872477409,0,1854497.026575074371656479081397072,4413389,2601822137.499999440699627697667634
18853,1628899200,245447.0749422922645404706584927742,801451005.1675251669074142579664553,0,1607098.488255433931176181295904258,4377834,2566870281.813042667846219632138304
18852,1628812800,331404.0821242091969146662748979112,1059076704.129065582276110446977008,0,1887500.790368521110642075996771874,4339511,2453012046.274338640756298589922375
18851,1628726400,475342.3829947767810684585373126204,1469815976.70284231241329335443893,0,2496447.487676405879357607026824169,4302504,2332683229.397194019773406793464353
18850,1628640000,373722.1009829005555970124487131335,1198606100.887490450099444312200805,0,2241105.505653445902146561267623299,4261370,2365094775.996061227249249598586696
18849,1628553600,451251.3298192501692048043652773218,1416214344.428885751814644230191917,0,2351020.200189500769262998268411723,4219973,2321948342.669566862933770748611626
18848,1628467200,702088.6558881206920567355929594067,2153316158.406231242479979475614189,0,3623955.93204461037810312589573397,4180260,2322327257.925914373021086028584096
18847,1628380800,501211.8506965416651247685665707417,1540454447.547314051136816761145374,0,2531215.792965628260689921697556497,4132770,2368448289.893080688751355732745195
18846,1628294400,591933.4883025029323187535163303154,1799607570.370152635694487179533354,0,3168748.205585386740339354049731753,4086126,2396832402.757417901583350633143854
18845,1628208000,479940.1357402828587291505399930336,1352187905.335184411932533701417576,0,2208947.575018471495537333024771935,4037155,2285512924.046702995313994448872879
18844,1628121600,617099.9265640477370573125485589063,1672804767.740326232792024985948402,0,2707160.493366323170473285831070138,3992764,2167029571.405884907218540443744698
18843,1628035200,583408.1431664467663585127661872258,1522565099.918623355972310924876707,0,2334079.626657239537719186293021919,3948227,2161609360.24905796023821917252396
18842,1627948800,533965.3700921511400591709398230787,1339617281.433678223407919201963944,0,2090683.982671042024606406915693784,3900120,2047221188.54691993469220443694952
18841,1627862400,417927.4417672734060535896084055879,1084713586.747025600976027772136973,0,1782533.275500762698968052284122022,3854630,2089837086.819652804555125268723345
18840,1627776000,407804.5078271514248856419290367528,1060017269.59884910334589148901,0,1832437.991877773721823477522398111,3809575,1963474508.745944363979586763354334
18839,1627689600,298832.0322833377787316831059432276,737560577.5320761572718932576027278,0,1323083.127675171390894653604729569,3758185,1988772254.62272296927358722744768
18838,1627603200,445457.5032180173821630341426093354,1064389728.092196957668964140574324,0,1791243.549464928031723604939686414,3710631,1984159089.396144935395082152955162
18837,1627516800,335898.9852852796717046838982497608,777612090.7470958478501238033742414,0,1489241.51570051178810669670780743,3662382,1944165400.825279949477904918909655
18836,1627430400,533586.6822490624968602112323090603,1226191983.063871881793015427144997,0,1999398.660144740894928891938068097,3613458,1897291447.247549897778094728394812
18835,1627344000,570251.7773486174469538047153433871,1276923887.503029471824526838712898,0,1920965.34852899281342533197494391,3566661,1854889319.557642970301129852479541
18834,1627257600,846129.5762776510847065182002797179,1953222068.98336095248361329040587,0,3084009.453943580620079203253864923,3519398,1817246997.109542302683283202021587
18833,1627171200,289036.9175418320222995297589124154,623545004.662714058560532477576042,0,994159.6329138105338547079271855656,3458826,1772074306.81363817753035015126302
18832,1627084800,332128.2351738340273786785934291981,715038866.3852050254372037653638282,0,1260441.447363980262558701858986402,3414508,1763845106.915799432266470046037769
18831,1626998400,364016.1906252850263643621070727171,747662479.5422829893773252542971424,0,1307863.724844787602828810542319877,3363555,1805191986.30611358463524977858776
18830,1626912000,458315.1265950278310650846509379649,915603973.5899873017481597614544783,0,1450374.758158413069398735525924403,3313902,1732731443.058675923557338046720404
18829,1626825600,585863.7719152314645165486234320413,1127174816.290316300707356369352256,0,1857692.296324841173754020301125981,3269570,1687535976.951018984148746857435301
